Journal_Document_Link_ID,Transaction_ID,Line_ID,Document_ID,Relationship_Type,Link_Amount,Recognition_Basis
JDL-000871,1391,5,DOC-20210930-0044,PRIMARY_EVIDENCE,74088,INVOICE_BASIS
JDL-000872,3065,1,DOC-20211130-0077,SETTLEMENT_EVIDENCE,74088,
JDL-000873,1392,6,DOC-20210930-0050,PRIMARY_EVIDENCE,24696,INVOICE_BASIS
JDL-000874,3066,1,DOC-20211130-0078,SETTLEMENT_EVIDENCE,24696,
JDL-000875,1391,1,DOC-20210930-0040,PRIMARY_EVIDENCE,1819272,INVOICE_BASIS
JDL-000876,1866,1,DOC-20211130-0062,SETTLEMENT_EVIDENCE,1819272,
JDL-000877,1392,3,DOC-20210930-0047,PRIMARY_EVIDENCE,3051222,INVOICE_BASIS
JDL-000878,1867,1,DOC-20211130-0063,SETTLEMENT_EVIDENCE,3051222,
JDL-000879,1390,5,DOC-20210930-0036,PRIMARY_EVIDENCE,4284585,INVOICE_BASIS
JDL-000880,1758,1,DOC-20211120-0006,SETTLEMENT_EVIDENCE,4284585,
JDL-000881,1390,6,DOC-20210930-0037,PRIMARY_EVIDENCE,316537,INVOICE_BASIS
JDL-000882,1868,1,DOC-20211130-0064,SETTLEMENT_EVIDENCE,316537,
JDL-000883,1390,3,DOC-20210930-0034,PRIMARY_EVIDENCE,1317476,INVOICE_BASIS
JDL-000884,1870,1,DOC-20211130-0066,SETTLEMENT_EVIDENCE,1317476,
JDL-000885,1390,1,DOC-20210930-0032,PRIMARY_EVIDENCE,2868702,INVOICE_BASIS
JDL-000886,1871,1,DOC-20211130-0067,SETTLEMENT_EVIDENCE,2868702,
JDL-000887,1391,2,DOC-20210930-0041,PRIMARY_EVIDENCE,1178376,INVOICE_BASIS
JDL-000888,1872,1,DOC-20211130-0068,SETTLEMENT_EVIDENCE,1178376,
JDL-000889,1615,3,DOC-20211031-0029,PRIMARY_EVIDENCE,1023604,INVOICE_BASIS
JDL-000890,1947,1,DOC-20211215-0001,SETTLEMENT_EVIDENCE,1023604,
JDL-000891,1612,1,DOC-20211031-0004,PRIMARY_EVIDENCE,14382264,INVOICE_BASIS
JDL-000892,2046,1,DOC-20211225-0001,SETTLEMENT_EVIDENCE,14382264,
JDL-000893,1614,16,DOC-20211031-0026,PRIMARY_EVIDENCE,509535,INVOICE_BASIS
JDL-000894,3067,1,DOC-20211231-0069,SETTLEMENT_EVIDENCE,509535,
JDL-000895,1614,13,DOC-20211031-0023,PRIMARY_EVIDENCE,1087224,INVOICE_BASIS
JDL-000896,2099,1,DOC-20211231-0054,SETTLEMENT_EVIDENCE,1087224,
JDL-000897,1611,2,DOC-20211031-0002,PRIMARY_EVIDENCE,1281568,INVOICE_BASIS
JDL-000898,2100,1,DOC-20211231-0055,SETTLEMENT_EVIDENCE,1281568,
JDL-000899,1613,2,DOC-20211031-0014,PRIMARY_EVIDENCE,1269677,INVOICE_BASIS
JDL-000900,1948,1,DOC-20211215-0002,SETTLEMENT_EVIDENCE,1269677,
JDL-000901,1613,3,DOC-20211031-0015,PRIMARY_EVIDENCE,1134104,INVOICE_BASIS
JDL-000902,2047,1,DOC-20211225-0002,SETTLEMENT_EVIDENCE,1134104,
JDL-000903,1614,14,DOC-20211031-0024,PRIMARY_EVIDENCE,398115,INVOICE_BASIS
JDL-000904,1949,1,DOC-20211215-0003,SETTLEMENT_EVIDENCE,398115,
JDL-000905,1614,15,DOC-20211031-0025,PRIMARY_EVIDENCE,798840,INVOICE_BASIS
JDL-000906,1950,1,DOC-20211215-0004,SETTLEMENT_EVIDENCE,798840,
JDL-000907,1612,7,DOC-20211031-0010,PRIMARY_EVIDENCE,203996,INVOICE_BASIS
JDL-000908,2101,1,DOC-20211231-0056,SETTLEMENT_EVIDENCE,203996,
JDL-000909,1612,4,DOC-20211031-0007,PRIMARY_EVIDENCE,543350,INVOICE_BASIS
JDL-000910,1992,1,DOC-20211220-0001,SETTLEMENT_EVIDENCE,543350,
JDL-000911,1612,3,DOC-20211031-0006,PRIMARY_EVIDENCE,10808171,INVOICE_BASIS
JDL-000912,2102,1,DOC-20211231-0057,SETTLEMENT_EVIDENCE,10808171,
JDL-000913,1612,5,DOC-20211031-0008,PRIMARY_EVIDENCE,730040,INVOICE_BASIS
JDL-000914,1951,1,DOC-20211215-0005,SETTLEMENT_EVIDENCE,730040,
JDL-000915,1611,3,DOC-20211031-0003,PRIMARY_EVIDENCE,1444608,INVOICE_BASIS
JDL-000916,1922,1,DOC-20211210-0001,SETTLEMENT_EVIDENCE,1444608,
JDL-000917,1612,6,DOC-20211031-0009,PRIMARY_EVIDENCE,1675244,INVOICE_BASIS
JDL-000918,1922,2,DOC-20211210-0002,SETTLEMENT_EVIDENCE,1675244,
JDL-000919,1613,4,DOC-20211031-0016,PRIMARY_EVIDENCE,1680864,INVOICE_BASIS
JDL-000920,3068,1,DOC-20211231-0070,SETTLEMENT_EVIDENCE,1680864,
JDL-000921,1614,11,DOC-20211031-0021,PRIMARY_EVIDENCE,2247210,INVOICE_BASIS
JDL-000922,3069,1,DOC-20211231-0071,SETTLEMENT_EVIDENCE,2247210,
JDL-000923,1615,4,DOC-20211031-0030,PRIMARY_EVIDENCE,777184,INVOICE_BASIS
JDL-000924,3070,1,DOC-20211231-0072,SETTLEMENT_EVIDENCE,777184,
JDL-000925,1613,6,DOC-20211031-0018,PRIMARY_EVIDENCE,590832,INVOICE_BASIS
JDL-000926,1923,1,DOC-20211210-0003,SETTLEMENT_EVIDENCE,590832,
JDL-000927,1614,12,DOC-20211031-0022,PRIMARY_EVIDENCE,1254356,INVOICE_BASIS
JDL-000928,1952,1,DOC-20211215-0006,SETTLEMENT_EVIDENCE,1254356,
JDL-000929,1613,5,DOC-20211031-0017,PRIMARY_EVIDENCE,475740,INVOICE_BASIS
JDL-000930,1993,1,DOC-20211220-0002,SETTLEMENT_EVIDENCE,475740,
JDL-000931,1615,2,DOC-20211031-0028,PRIMARY_EVIDENCE,923680,INVOICE_BASIS
JDL-000932,1891,1,DOC-20211205-0001,SETTLEMENT_EVIDENCE,923680,
JDL-000933,1614,10,DOC-20211031-0020,PRIMARY_EVIDENCE,482504,INVOICE_BASIS
JDL-000934,2048,1,DOC-20211225-0003,SETTLEMENT_EVIDENCE,482504,
JDL-000935,1612,9,DOC-20211031-0012,PRIMARY_EVIDENCE,497872,INVOICE_BASIS
JDL-000936,2103,1,DOC-20211231-0058,SETTLEMENT_EVIDENCE,497872,
JDL-000937,1611,1,DOC-20211031-0001,PRIMARY_EVIDENCE,4489738,INVOICE_BASIS
JDL-000938,2049,1,DOC-20211225-0004,SETTLEMENT_EVIDENCE,4489738,
JDL-000939,1612,2,DOC-20211031-0005,PRIMARY_EVIDENCE,1018824,INVOICE_BASIS
JDL-000940,1892,1,DOC-20211205-0002,SETTLEMENT_EVIDENCE,1018824,
JDL-000941,1613,1,DOC-20211031-0013,PRIMARY_EVIDENCE,814613,INVOICE_BASIS
JDL-000942,1893,1,DOC-20211205-0003,SETTLEMENT_EVIDENCE,814613,
JDL-000943,1614,9,DOC-20211031-0019,PRIMARY_EVIDENCE,6921367,INVOICE_BASIS
JDL-000944,1924,1,DOC-20211210-0004,SETTLEMENT_EVIDENCE,6921367,
JDL-000945,1615,1,DOC-20211031-0027,PRIMARY_EVIDENCE,708660,INVOICE_BASIS
JDL-000946,2104,1,DOC-20211231-0059,SETTLEMENT_EVIDENCE,708660,
JDL-000947,1612,8,DOC-20211031-0011,PRIMARY_EVIDENCE,1390498,INVOICE_BASIS
JDL-000948,1994,1,DOC-20211220-0003,SETTLEMENT_EVIDENCE,1390498,
JDL-000949,1623,2,DOC-20211031-0034,PRIMARY_EVIDENCE,6139437,INVOICE_BASIS
JDL-000950,1953,1,DOC-20211215-0007,SETTLEMENT_EVIDENCE,6139437,
JDL-000951,1622,2,DOC-20211031-0032,PRIMARY_EVIDENCE,119070,INVOICE_BASIS
JDL-000952,2110,1,DOC-20211231-0060,SETTLEMENT_EVIDENCE,119070,
JDL-000953,1623,6,DOC-20211031-0038,PRIMARY_EVIDENCE,912870,INVOICE_BASIS
JDL-000954,3071,1,DOC-20211231-0073,SETTLEMENT_EVIDENCE,912870,
JDL-000955,1624,4,DOC-20211031-0044,PRIMARY_EVIDENCE,158760,INVOICE_BASIS
JDL-000956,3072,1,DOC-20211231-0074,SETTLEMENT_EVIDENCE,158760,
JDL-000957,1625,6,DOC-20211031-0050,PRIMARY_EVIDENCE,79380,INVOICE_BASIS
JDL-000958,3073,1,DOC-20211231-0075,SETTLEMENT_EVIDENCE,79380,
JDL-000959,1626,1,DOC-20211031-0051,PRIMARY_EVIDENCE,79380,INVOICE_BASIS
JDL-000960,3074,1,DOC-20211231-0076,SETTLEMENT_EVIDENCE,79380,
JDL-000961,1623,5,DOC-20211031-0037,PRIMARY_EVIDENCE,3323313,INVOICE_BASIS
JDL-000962,1925,1,DOC-20211210-0005,SETTLEMENT_EVIDENCE,3323313,
JDL-000963,1625,4,DOC-20211031-0048,PRIMARY_EVIDENCE,964740,INVOICE_BASIS
JDL-000964,1995,1,DOC-20211220-0004,SETTLEMENT_EVIDENCE,964740,
JDL-000965,1625,3,DOC-20211031-0047,PRIMARY_EVIDENCE,3923430,INVOICE_BASIS
JDL-000966,2111,1,DOC-20211231-0061,SETTLEMENT_EVIDENCE,3923430,
JDL-000967,1625,1,DOC-20211031-0045,PRIMARY_EVIDENCE,3677354,INVOICE_BASIS
JDL-000968,1996,1,DOC-20211220-0005,SETTLEMENT_EVIDENCE,3677354,
JDL-000969,1624,1,DOC-20211031-0041,PRIMARY_EVIDENCE,3715740,INVOICE_BASIS
JDL-000970,2112,1,DOC-20211231-0062,SETTLEMENT_EVIDENCE,3715740,
JDL-000971,1622,1,DOC-20211031-0031,PRIMARY_EVIDENCE,50400,INVOICE_BASIS
JDL-000972,1926,2,DOC-20211210-0006,SETTLEMENT_EVIDENCE,50400,
JDL-000973,1623,8,DOC-20211031-0040,PRIMARY_EVIDENCE,226800,INVOICE_BASIS
JDL-000974,3075,1,DOC-20211231-0077,SETTLEMENT_EVIDENCE,226800,
JDL-000975,1625,5,DOC-20211031-0049,PRIMARY_EVIDENCE,126000,INVOICE_BASIS
JDL-000976,3076,1,DOC-20211231-0078,SETTLEMENT_EVIDENCE,126000,
JDL-000977,1626,2,DOC-20211031-0052,PRIMARY_EVIDENCE,20160,INVOICE_BASIS
JDL-000978,3077,1,DOC-20211231-0079,SETTLEMENT_EVIDENCE,20160,
JDL-000979,1624,2,DOC-20211031-0042,PRIMARY_EVIDENCE,1859340,INVOICE_BASIS
JDL-000980,2113,1,DOC-20211231-0063,SETTLEMENT_EVIDENCE,1859340,
JDL-000981,1625,2,DOC-20211031-0046,PRIMARY_EVIDENCE,3215415,INVOICE_BASIS
JDL-000982,2114,1,DOC-20211231-0064,SETTLEMENT_EVIDENCE,3215415,
JDL-000983,1623,3,DOC-20211031-0035,PRIMARY_EVIDENCE,4492889,INVOICE_BASIS
JDL-000984,1997,1,DOC-20211220-0006,SETTLEMENT_EVIDENCE,4492889,
JDL-000985,1623,1,DOC-20211031-0033,PRIMARY_EVIDENCE,343980,INVOICE_BASIS
JDL-000986,2115,1,DOC-20211231-0065,SETTLEMENT_EVIDENCE,343980,
JDL-000987,1623,7,DOC-20211031-0039,PRIMARY_EVIDENCE,1345680,INVOICE_BASIS
JDL-000988,2116,1,DOC-20211231-0066,SETTLEMENT_EVIDENCE,1345680,
JDL-000989,1623,4,DOC-20211031-0036,PRIMARY_EVIDENCE,3016650,INVOICE_BASIS
JDL-000990,2117,1,DOC-20211231-0067,SETTLEMENT_EVIDENCE,3016650,
JDL-000991,1624,3,DOC-20211031-0043,PRIMARY_EVIDENCE,1204980,INVOICE_BASIS
JDL-000992,2118,1,DOC-20211231-0068,SETTLEMENT_EVIDENCE,1204980,
JDL-000993,1852,2,DOC-20211130-0028,PRIMARY_EVIDENCE,1615320,INVOICE_BASIS
JDL-000994,2194,1,DOC-20220115-0001,SETTLEMENT_EVIDENCE,1615320,
JDL-000995,1849,2,DOC-20211130-0005,PRIMARY_EVIDENCE,17254140,INVOICE_BASIS
JDL-000996,2277,1,DOC-20220125-0001,SETTLEMENT_EVIDENCE,17254140,
JDL-000997,1851,7,DOC-20211130-0025,PRIMARY_EVIDENCE,1074280,INVOICE_BASIS
JDL-000998,3078,1,DOC-20220131-0068,SETTLEMENT_EVIDENCE,1074280,
JDL-000999,1851,4,DOC-20211130-0022,PRIMARY_EVIDENCE,1300832,INVOICE_BASIS
JDL-001000,2331,1,DOC-20220131-0053,SETTLEMENT_EVIDENCE,1300832,
JDL-001001,1848,3,DOC-20211130-0003,PRIMARY_EVIDENCE,2041948,INVOICE_BASIS
JDL-001002,2332,1,DOC-20220131-0054,SETTLEMENT_EVIDENCE,2041948,
JDL-001003,1850,2,DOC-20211130-0014,PRIMARY_EVIDENCE,2099052,INVOICE_BASIS
JDL-001004,2195,1,DOC-20220115-0002,SETTLEMENT_EVIDENCE,2099052,
JDL-001005,1850,4,DOC-20211130-0016,PRIMARY_EVIDENCE,1748532,INVOICE_BASIS
JDL-001006,2278,1,DOC-20220125-0002,SETTLEMENT_EVIDENCE,1748532,
JDL-001007,1851,1,DOC-20211130-0019,PRIMARY_EVIDENCE,1448504,INVOICE_BASIS
JDL-001008,2196,1,DOC-20220115-0003,SETTLEMENT_EVIDENCE,1448504,
JDL-001009,1851,5,DOC-20211130-0023,PRIMARY_EVIDENCE,1303424,INVOICE_BASIS
JDL-001010,2197,1,DOC-20220115-0004,SETTLEMENT_EVIDENCE,1303424,
JDL-001011,1849,9,DOC-20211130-0012,PRIMARY_EVIDENCE,320480,INVOICE_BASIS
JDL-001012,2333,1,DOC-20220131-0055,SETTLEMENT_EVIDENCE,320480,
JDL-001013,1849,7,DOC-20211130-0010,PRIMARY_EVIDENCE,1158996,INVOICE_BASIS
JDL-001014,2237,1,DOC-20220120-0001,SETTLEMENT_EVIDENCE,1158996,
JDL-001015,1849,1,DOC-20211130-0004,PRIMARY_EVIDENCE,10629137,INVOICE_BASIS
JDL-001016,2334,1,DOC-20220131-0056,SETTLEMENT_EVIDENCE,10629137,
JDL-001017,1849,8,DOC-20211130-0011,PRIMARY_EVIDENCE,1108516,INVOICE_BASIS
JDL-001018,2198,1,DOC-20220115-0005,SETTLEMENT_EVIDENCE,1108516,
JDL-001019,1848,1,DOC-20211130-0001,PRIMARY_EVIDENCE,1398520,INVOICE_BASIS
JDL-001020,2158,1,DOC-20220110-0001,SETTLEMENT_EVIDENCE,1398520,
JDL-001021,1849,3,DOC-20211130-0006,PRIMARY_EVIDENCE,2167946,INVOICE_BASIS
JDL-001022,2158,2,DOC-20220110-0002,SETTLEMENT_EVIDENCE,2167946,
JDL-001023,1850,3,DOC-20211130-0015,PRIMARY_EVIDENCE,1446278,INVOICE_BASIS
JDL-001024,3079,1,DOC-20220131-0069,SETTLEMENT_EVIDENCE,1446278,
JDL-001025,1851,2,DOC-20211130-0020,PRIMARY_EVIDENCE,2901037,INVOICE_BASIS
JDL-001026,3080,1,DOC-20220131-0070,SETTLEMENT_EVIDENCE,2901037,
JDL-001027,1852,1,DOC-20211130-0027,PRIMARY_EVIDENCE,682664,INVOICE_BASIS
JDL-001028,3081,1,DOC-20220131-0071,SETTLEMENT_EVIDENCE,682664,
JDL-001029,1850,5,DOC-20211130-0017,PRIMARY_EVIDENCE,727515,INVOICE_BASIS
JDL-001030,2159,1,DOC-20220110-0003,SETTLEMENT_EVIDENCE,727515,
JDL-001031,1851,6,DOC-20211130-0024,PRIMARY_EVIDENCE,1210614,INVOICE_BASIS
JDL-001032,2199,1,DOC-20220115-0006,SETTLEMENT_EVIDENCE,1210614,
JDL-001033,1850,6,DOC-20211130-0018,PRIMARY_EVIDENCE,571347,INVOICE_BASIS
JDL-001034,2238,1,DOC-20220120-0002,SETTLEMENT_EVIDENCE,571347,
JDL-001035,1852,3,DOC-20211130-0029,PRIMARY_EVIDENCE,986824,INVOICE_BASIS
JDL-001036,2128,1,DOC-20220105-0001,SETTLEMENT_EVIDENCE,986824,
JDL-001037,1851,8,DOC-20211130-0026,PRIMARY_EVIDENCE,835689,INVOICE_BASIS
JDL-001038,2279,1,DOC-20220125-0003,SETTLEMENT_EVIDENCE,835689,
JDL-001039,1849,6,DOC-20211130-0009,PRIMARY_EVIDENCE,459212,INVOICE_BASIS
JDL-001040,2335,1,DOC-20220131-0057,SETTLEMENT_EVIDENCE,459212,
JDL-001041,1848,2,DOC-20211130-0002,PRIMARY_EVIDENCE,4567306,INVOICE_BASIS
JDL-001042,2280,2,DOC-20220125-0004,SETTLEMENT_EVIDENCE,4567306,
JDL-001043,1849,4,DOC-20211130-0007,PRIMARY_EVIDENCE,778520,INVOICE_BASIS
JDL-001044,2129,1,DOC-20220105-0002,SETTLEMENT_EVIDENCE,778520,
JDL-001045,1850,1,DOC-20211130-0013,PRIMARY_EVIDENCE,1176124,INVOICE_BASIS
JDL-001046,2130,1,DOC-20220105-0003,SETTLEMENT_EVIDENCE,1176124,
JDL-001047,1851,3,DOC-20211130-0021,PRIMARY_EVIDENCE,6004022,INVOICE_BASIS
JDL-001048,2160,1,DOC-20220110-0004,SETTLEMENT_EVIDENCE,6004022,
JDL-001049,1852,4,DOC-20211130-0030,PRIMARY_EVIDENCE,488898,INVOICE_BASIS
JDL-001050,2336,1,DOC-20220131-0058,SETTLEMENT_EVIDENCE,488898,
JDL-001051,1849,5,DOC-20211130-0008,PRIMARY_EVIDENCE,1327677,INVOICE_BASIS
JDL-001052,2239,1,DOC-20220120-0003,SETTLEMENT_EVIDENCE,1327677,
JDL-001053,1860,2,DOC-20211130-0034,PRIMARY_EVIDENCE,7285614,INVOICE_BASIS
JDL-001054,2200,1,DOC-20220115-0007,SETTLEMENT_EVIDENCE,7285614,
JDL-001055,1859,1,DOC-20211130-0031,PRIMARY_EVIDENCE,183908,INVOICE_BASIS
JDL-001056,2342,1,DOC-20220131-0059,SETTLEMENT_EVIDENCE,183908,
JDL-001057,1860,7,DOC-20211130-0039,PRIMARY_EVIDENCE,322960,INVOICE_BASIS
JDL-001058,3082,1,DOC-20220131-0072,SETTLEMENT_EVIDENCE,322960,
JDL-001059,1861,5,DOC-20211130-0045,PRIMARY_EVIDENCE,103168,INVOICE_BASIS
JDL-001060,3083,1,DOC-20220131-0073,SETTLEMENT_EVIDENCE,103168,
JDL-001061,1862,4,DOC-20211130-0049,PRIMARY_EVIDENCE,502382,INVOICE_BASIS
JDL-001062,3084,1,DOC-20220131-0074,SETTLEMENT_EVIDENCE,502382,
JDL-001063,1863,2,DOC-20211130-0053,PRIMARY_EVIDENCE,202050,INVOICE_BASIS
JDL-001064,3085,1,DOC-20220131-0075,SETTLEMENT_EVIDENCE,202050,
JDL-001065,1860,5,DOC-20211130-0037,PRIMARY_EVIDENCE,4077586,INVOICE_BASIS
JDL-001066,2161,1,DOC-20220110-0005,SETTLEMENT_EVIDENCE,4077586,
JDL-001067,1862,5,DOC-20211130-0050,PRIMARY_EVIDENCE,1155555,INVOICE_BASIS
JDL-001068,2240,1,DOC-20220120-0004,SETTLEMENT_EVIDENCE,1155555,
JDL-001069,1862,3,DOC-20211130-0048,PRIMARY_EVIDENCE,4897778,INVOICE_BASIS
JDL-001070,2343,1,DOC-20220131-0060,SETTLEMENT_EVIDENCE,4897778,
JDL-001071,1862,2,DOC-20211130-0047,PRIMARY_EVIDENCE,4043244,INVOICE_BASIS
JDL-001072,2241,1,DOC-20220120-0005,SETTLEMENT_EVIDENCE,4043244,
JDL-001073,1861,1,DOC-20211130-0041,PRIMARY_EVIDENCE,4597303,INVOICE_BASIS
JDL-001074,2344,1,DOC-20220131-0061,SETTLEMENT_EVIDENCE,4597303,
JDL-001075,1859,2,DOC-20211130-0032,PRIMARY_EVIDENCE,25704,INVOICE_BASIS
JDL-001076,2162,1,DOC-20220110-0006,SETTLEMENT_EVIDENCE,25704,
JDL-001077,1860,8,DOC-20211130-0040,PRIMARY_EVIDENCE,179928,INVOICE_BASIS
JDL-001078,3086,1,DOC-20220131-0076,SETTLEMENT_EVIDENCE,179928,
JDL-001079,1861,4,DOC-20211130-0044,PRIMARY_EVIDENCE,51408,INVOICE_BASIS
JDL-001080,3087,1,DOC-20220131-0077,SETTLEMENT_EVIDENCE,51408,
JDL-001081,1862,6,DOC-20211130-0051,PRIMARY_EVIDENCE,102816,INVOICE_BASIS
JDL-001082,3088,1,DOC-20220131-0078,SETTLEMENT_EVIDENCE,102816,
JDL-001083,1863,1,DOC-20211130-0052,PRIMARY_EVIDENCE,46267,INVOICE_BASIS
JDL-001084,3089,1,DOC-20220131-0079,SETTLEMENT_EVIDENCE,46267,
JDL-001085,1861,2,DOC-20211130-0042,PRIMARY_EVIDENCE,2224739,INVOICE_BASIS
JDL-001086,2345,1,DOC-20220131-0062,SETTLEMENT_EVIDENCE,2224739,
JDL-001087,1862,1,DOC-20211130-0046,PRIMARY_EVIDENCE,3791833,INVOICE_BASIS
JDL-001088,2346,1,DOC-20220131-0063,SETTLEMENT_EVIDENCE,3791833,
JDL-001089,1860,3,DOC-20211130-0035,PRIMARY_EVIDENCE,5286009,INVOICE_BASIS
JDL-001090,2242,1,DOC-20220120-0006,SETTLEMENT_EVIDENCE,5286009,
JDL-001091,1860,1,DOC-20211130-0033,PRIMARY_EVIDENCE,433742,INVOICE_BASIS
JDL-001092,2347,1,DOC-20220131-0064,SETTLEMENT_EVIDENCE,433742,
JDL-001093,1860,6,DOC-20211130-0038,PRIMARY_EVIDENCE,1802651,INVOICE_BASIS
JDL-001094,2348,1,DOC-20220131-0065,SETTLEMENT_EVIDENCE,1802651,
JDL-001095,1860,4,DOC-20211130-0036,PRIMARY_EVIDENCE,3875434,INVOICE_BASIS
JDL-001096,2349,1,DOC-20220131-0066,SETTLEMENT_EVIDENCE,3875434,
JDL-001097,1861,3,DOC-20211130-0043,PRIMARY_EVIDENCE,1543059,INVOICE_BASIS
JDL-001098,2350,1,DOC-20220131-0067,SETTLEMENT_EVIDENCE,1543059,
JDL-001099,2098,3,DOC-20211231-0029,PRIMARY_EVIDENCE,1949895,INVOICE_BASIS
JDL-001100,2427,1,DOC-20220215-0001,SETTLEMENT_EVIDENCE,1949895,
JDL-001101,2095,1,DOC-20211231-0004,PRIMARY_EVIDENCE,20467436,INVOICE_BASIS
JDL-001102,2513,1,DOC-20220225-0001,SETTLEMENT_EVIDENCE,20467436,
JDL-001103,2097,6,DOC-20211231-0024,PRIMARY_EVIDENCE,12141144,INVOICE_BASIS
JDL-001104,3090,1,DOC-20220228-0069,SETTLEMENT_EVIDENCE,12141144,
JDL-001105,2097,8,DOC-20211231-0026,PRIMARY_EVIDENCE,1435084,INVOICE_BASIS
JDL-001106,2561,2,DOC-20220228-0054,SETTLEMENT_EVIDENCE,1435084,
JDL-001107,2094,3,DOC-20211231-0003,PRIMARY_EVIDENCE,1585172,INVOICE_BASIS
JDL-001108,2562,1,DOC-20220228-0055,SETTLEMENT_EVIDENCE,1585172,
JDL-001109,2096,4,DOC-20211231-0016,PRIMARY_EVIDENCE,1852360,INVOICE_BASIS
JDL-001110,2428,1,DOC-20220215-0002,SETTLEMENT_EVIDENCE,1852360,
JDL-001111,2096,2,DOC-20211231-0014,PRIMARY_EVIDENCE,1478159,INVOICE_BASIS
JDL-001112,2514,1,DOC-20220225-0002,SETTLEMENT_EVIDENCE,1478159,
JDL-001113,2097,1,DOC-20211231-0019,PRIMARY_EVIDENCE,1218968,INVOICE_BASIS
JDL-001114,2429,1,DOC-20220215-0003,SETTLEMENT_EVIDENCE,1218968,
JDL-001115,2097,2,DOC-20211231-0020,PRIMARY_EVIDENCE,1347272,INVOICE_BASIS
JDL-001116,2430,1,DOC-20220215-0004,SETTLEMENT_EVIDENCE,1347272,
JDL-001117,2095,9,DOC-20211231-0012,PRIMARY_EVIDENCE,458172,INVOICE_BASIS
JDL-001118,2563,1,DOC-20220228-0056,SETTLEMENT_EVIDENCE,458172,
JDL-001119,2095,7,DOC-20211231-0010,PRIMARY_EVIDENCE,1182012,INVOICE_BASIS
JDL-001120,2468,2,DOC-20220220-0001,SETTLEMENT_EVIDENCE,1182012,
JDL-001121,2095,2,DOC-20211231-0005,PRIMARY_EVIDENCE,17510543,INVOICE_BASIS
JDL-001122,2564,1,DOC-20220228-0057,SETTLEMENT_EVIDENCE,17510543,
JDL-001123,2095,3,DOC-20211231-0006,PRIMARY_EVIDENCE,1632272,INVOICE_BASIS
JDL-001124,2431,1,DOC-20220215-0005,SETTLEMENT_EVIDENCE,1632272,
JDL-001125,2094,1,DOC-20211231-0001,PRIMARY_EVIDENCE,2823042,INVOICE_BASIS
JDL-001126,2395,1,DOC-20220210-0001,SETTLEMENT_EVIDENCE,2823042,
JDL-001127,2095,5,DOC-20211231-0008,PRIMARY_EVIDENCE,3452470,INVOICE_BASIS
JDL-001128,2395,2,DOC-20220210-0002,SETTLEMENT_EVIDENCE,3452470,
JDL-001129,2096,1,DOC-20211231-0013,PRIMARY_EVIDENCE,3544224,INVOICE_BASIS
JDL-001130,3091,1,DOC-20220228-0070,SETTLEMENT_EVIDENCE,3544224,
JDL-001131,2097,3,DOC-20211231-0021,PRIMARY_EVIDENCE,14867459,INVOICE_BASIS
JDL-001132,3092,1,DOC-20220228-0071,SETTLEMENT_EVIDENCE,14867459,
JDL-001133,2098,1,DOC-20211231-0027,PRIMARY_EVIDENCE,2089558,INVOICE_BASIS
JDL-001134,3093,1,DOC-20220228-0072,SETTLEMENT_EVIDENCE,2089558,
JDL-001135,2096,5,DOC-20211231-0017,PRIMARY_EVIDENCE,906784,INVOICE_BASIS
JDL-001136,2396,1,DOC-20220210-0003,SETTLEMENT_EVIDENCE,906784,
JDL-001137,2097,7,DOC-20211231-0025,PRIMARY_EVIDENCE,2361484,INVOICE_BASIS
JDL-001138,2432,1,DOC-20220215-0006,SETTLEMENT_EVIDENCE,2361484,
JDL-001139,2096,6,DOC-20211231-0018,PRIMARY_EVIDENCE,1839420,INVOICE_BASIS
JDL-001140,2469,1,DOC-20220220-0002,SETTLEMENT_EVIDENCE,1839420,
JDL-001141,2098,2,DOC-20211231-0028,PRIMARY_EVIDENCE,2036596,INVOICE_BASIS
JDL-001142,2371,1,DOC-20220205-0001,SETTLEMENT_EVIDENCE,2036596,
JDL-001143,2097,5,DOC-20211231-0023,PRIMARY_EVIDENCE,1420364,INVOICE_BASIS
JDL-001144,2515,1,DOC-20220225-0003,SETTLEMENT_EVIDENCE,1420364,
JDL-001145,2095,8,DOC-20211231-0011,PRIMARY_EVIDENCE,600724,INVOICE_BASIS
JDL-001146,2565,1,DOC-20220228-0058,SETTLEMENT_EVIDENCE,600724,
JDL-001147,2094,2,DOC-20211231-0002,PRIMARY_EVIDENCE,6207618,INVOICE_BASIS
JDL-001148,2516,1,DOC-20220225-0004,SETTLEMENT_EVIDENCE,6207618,
JDL-001149,2095,6,DOC-20211231-0009,PRIMARY_EVIDENCE,2366012,INVOICE_BASIS
JDL-001150,2372,1,DOC-20220205-0002,SETTLEMENT_EVIDENCE,2366012,
JDL-001151,2096,3,DOC-20211231-0015,PRIMARY_EVIDENCE,1655306,INVOICE_BASIS
JDL-001152,2373,1,DOC-20220205-0003,SETTLEMENT_EVIDENCE,1655306,
JDL-001153,2097,4,DOC-20211231-0022,PRIMARY_EVIDENCE,11930631,INVOICE_BASIS
JDL-001154,2397,1,DOC-20220210-0004,SETTLEMENT_EVIDENCE,11930631,
JDL-001155,2098,4,DOC-20211231-0030,PRIMARY_EVIDENCE,1633676,INVOICE_BASIS
JDL-001156,2566,1,DOC-20220228-0059,SETTLEMENT_EVIDENCE,1633676,
