scope,partner_type,partner_code,invoice_month,invoice_transaction_id,invoice_line_id,invoice_document_date,invoice_document_id,invoice_document_number,settlement_month,settlement_transaction_id,settlement_line_id,settlement_document_date,settlement_document_id,settlement_document_number,amount,relationship
REPORTING_PERIOD,S,V001,2021-12,7,1,2021-12-04,DOC-INV-202112-900525-1-AP,INV-202112-900525-1-AP,2022-01,20,2,2022-01-08,DOC-SET-202201-900547-2-AP,SET-202201-900547-2-AP,6890,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,6,2,2021-08-04,DOC-INV-202108-900240-2-AR,INV-202108-900240-2-AR,2022-01,25,1,2022-01-10,DOC-SET-202201-900553-1-AR,SET-202201-900553-1-AR,60010,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-12,7,1,2021-12-04,DOC-INV-202112-900525-1-AP,INV-202112-900525-1-AP,2022-01,28,2,2022-01-11,DOC-SET-202201-900577-2-AP,SET-202201-900577-2-AP,82500,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-12,14,1,2021-12-06,DOC-INV-202112-900485-1-AP,INV-202112-900485-1-AP,2022-01,28,2,2022-01-11,DOC-SET-202201-900577-2-AP,SET-202201-900577-2-AP,209170,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-12,19,1,2021-12-08,DOC-INV-202112-900506-1-AP,INV-202112-900506-1-AP,2022-01,28,2,2022-01-11,DOC-SET-202201-900577-2-AP,SET-202201-900577-2-AP,8660,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-12,19,1,2021-12-08,DOC-INV-202112-900506-1-AP,INV-202112-900506-1-AP,2022-01,36,1,2022-01-16,DOC-SET-202201-900537-1-AP,SET-202201-900537-1-AP,98340,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-12,32,1,2021-12-15,DOC-INV-202112-900495-1-AP,INV-202112-900495-1-AP,2022-01,36,1,2022-01-16,DOC-SET-202201-900537-1-AP,SET-202201-900537-1-AP,119350,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-12,32,1,2021-12-15,DOC-INV-202112-900495-1-AP,INV-202112-900495-1-AP,2022-01,37,1,2022-01-16,DOC-SET-202201-900587-1-AP,SET-202201-900587-1-AP,59520,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,6,2,2021-08-04,DOC-INV-202108-900240-2-AR,INV-202108-900240-2-AR,2022-01,38,1,2022-01-17,DOC-SET-202201-900544-1-AR,SET-202201-900544-1-AR,175540,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-12,32,1,2021-12-15,DOC-INV-202112-900495-1-AP,INV-202112-900495-1-AP,2022-01,39,2,2022-01-17,DOC-SET-202201-900557-2-AP,SET-202201-900557-2-AP,14430,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-12,38,1,2021-12-17,DOC-INV-202112-900515-1-AP,INV-202112-900515-1-AP,2022-01,39,2,2022-01-17,DOC-SET-202201-900557-2-AP,SET-202201-900557-2-AP,184330,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-12,47,1,2021-12-20,DOC-INV-202112-900526-1-AP,INV-202112-900526-1-AP,2022-01,39,2,2022-01-17,DOC-SET-202201-900557-2-AP,SET-202201-900557-2-AP,109980,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-12,47,1,2021-12-20,DOC-INV-202112-900526-1-AP,INV-202112-900526-1-AP,2022-01,42,1,2022-01-20,DOC-SET-202201-900543-1-AP,SET-202201-900543-1-AP,249290,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-12,54,1,2021-12-26,DOC-INV-202112-900476-1-AP,INV-202112-900476-1-AP,2022-01,42,1,2022-01-20,DOC-SET-202201-900543-1-AP,SET-202201-900543-1-AP,53400,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-12,57,1,2021-12-28,DOC-INV-202112-900475-1-AP,INV-202112-900475-1-AP,2022-01,42,1,2022-01-20,DOC-SET-202201-900543-1-AP,SET-202201-900543-1-AP,169140,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,6,2,2021-08-04,DOC-INV-202108-900240-2-AR,INV-202108-900240-2-AR,2022-01,43,1,2022-01-20,DOC-SET-202201-900554-1-AR,SET-202201-900554-1-AR,94260,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,16,2,2021-08-09,DOC-INV-202108-900280-2-AR,INV-202108-900280-2-AR,2022-01,43,1,2022-01-20,DOC-SET-202201-900554-1-AR,SET-202201-900554-1-AR,148340,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2021-12,57,1,2021-12-28,DOC-INV-202112-900475-1-AP,INV-202112-900475-1-AP,2022-01,48,1,2022-01-24,DOC-SET-202201-900549-1-AP,SET-202201-900549-1-AP,157990,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-01,3,1,2022-01-03,DOC-INV-202201-900535-1-AP,INV-202201-900535-1-AP,2022-01,48,1,2022-01-24,DOC-SET-202201-900549-1-AP,SET-202201-900549-1-AP,31660,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,16,2,2021-08-09,DOC-INV-202108-900280-2-AR,INV-202108-900280-2-AR,2022-01,49,1,2022-01-25,DOC-SET-202201-900564-1-AR,SET-202201-900564-1-AR,94750,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-01,3,1,2022-01-03,DOC-INV-202201-900535-1-AP,INV-202201-900535-1-AP,2022-01,57,1,2022-01-29,DOC-SET-202201-900581-1-AP,SET-202201-900581-1-AP,345290,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-01,13,1,2022-01-07,DOC-INV-202201-900566-1-AP,INV-202201-900566-1-AP,2022-01,57,1,2022-01-29,DOC-SET-202201-900581-1-AP,SET-202201-900581-1-AP,92720,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-01,13,1,2022-01-07,DOC-INV-202201-900566-1-AP,INV-202201-900566-1-AP,2022-02,4,1,2022-02-02,DOC-SET-202202-900629-1-AP,SET-202202-900629-1-AP,61740,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-01,9,1,2022-01-07,DOC-INV-202201-900536-1-AP,INV-202201-900536-1-AP,2022-02,4,1,2022-02-02,DOC-SET-202202-900629-1-AP,SET-202202-900629-1-AP,46110,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-01,19,1,2022-01-08,DOC-INV-202201-900545-1-AP,INV-202201-900545-1-AP,2022-02,4,1,2022-02-02,DOC-SET-202202-900629-1-AP,SET-202202-900629-1-AP,9920,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,16,2,2021-08-09,DOC-INV-202108-900280-2-AR,INV-202108-900280-2-AR,2022-02,11,1,2022-02-04,DOC-SET-202202-900614-1-AR,SET-202202-900614-1-AR,79810,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-01,19,1,2022-01-08,DOC-INV-202201-900545-1-AP,INV-202201-900545-1-AP,2022-02,9,1,2022-02-04,DOC-SET-202202-900593-1-AP,SET-202202-900593-1-AP,67240,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-01,19,1,2022-01-08,DOC-INV-202201-900545-1-AP,INV-202201-900545-1-AP,2022-02,14,2,2022-02-06,DOC-SET-202202-900627-2-AP,SET-202202-900627-2-AP,68640,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-01,32,1,2022-01-13,DOC-INV-202201-900575-1-AP,INV-202201-900575-1-AP,2022-02,14,2,2022-02-06,DOC-SET-202202-900627-2-AP,SET-202202-900627-2-AP,133180,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-01,34,1,2022-01-14,DOC-INV-202201-900576-1-AP,INV-202201-900576-1-AP,2022-02,14,2,2022-02-06,DOC-SET-202202-900627-2-AP,SET-202202-900627-2-AP,95400,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-01,34,1,2022-01-14,DOC-INV-202201-900576-1-AP,INV-202201-900576-1-AP,2022-02,15,2,2022-02-06,DOC-SET-202202-900647-2-AP,SET-202202-900647-2-AP,293160,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-01,34,1,2022-01-14,DOC-INV-202201-900576-1-AP,INV-202201-900576-1-AP,2022-02,17,1,2022-02-08,DOC-SET-202202-900623-1-AP,SET-202202-900623-1-AP,5840,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-01,47,1,2022-01-22,DOC-INV-202201-900585-1-AP,INV-202201-900585-1-AP,2022-02,17,1,2022-02-08,DOC-SET-202202-900623-1-AP,SET-202202-900623-1-AP,94620,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,16,2,2021-08-09,DOC-INV-202108-900280-2-AR,INV-202108-900280-2-AR,2022-02,18,1,2022-02-08,DOC-SET-202202-900634-1-AR,SET-202202-900634-1-AR,209430,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,18,2,2021-08-11,DOC-INV-202108-900292-2-AR,INV-202108-900292-2-AR,2022-02,18,1,2022-02-08,DOC-SET-202202-900634-1-AR,SET-202202-900634-1-AR,282820,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,24,2,2021-08-13,DOC-INV-202108-900294-2-AR,INV-202108-900294-2-AR,2022-02,18,1,2022-02-08,DOC-SET-202202-900634-1-AR,SET-202202-900634-1-AR,7780,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,24,2,2021-08-13,DOC-INV-202108-900294-2-AR,INV-202108-900294-2-AR,2022-02,21,1,2022-02-10,DOC-SET-202202-900603-1-AR,SET-202202-900603-1-AR,61800,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-01,47,1,2022-01-22,DOC-INV-202201-900585-1-AP,INV-202201-900585-1-AP,2022-02,39,2,2022-02-17,DOC-SET-202202-900607-2-AP,SET-202202-900607-2-AP,90200,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-01,51,1,2022-01-26,DOC-INV-202201-900586-1-AP,INV-202201-900586-1-AP,2022-02,39,2,2022-02-17,DOC-SET-202202-900607-2-AP,SET-202202-900607-2-AP,200710,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,24,2,2021-08-13,DOC-INV-202108-900294-2-AR,INV-202108-900294-2-AR,2022-02,43,1,2022-02-21,DOC-SET-202202-900613-1-AR,SET-202202-900613-1-AR,60720,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,25,2,2021-08-14,DOC-INV-202108-900272-2-AR,INV-202108-900272-2-AR,2022-02,43,1,2022-02-21,DOC-SET-202202-900613-1-AR,SET-202202-900613-1-AR,46450,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,25,2,2021-08-14,DOC-INV-202108-900272-2-AR,INV-202108-900272-2-AR,2022-02,46,1,2022-02-23,DOC-SET-202202-900633-1-AR,SET-202202-900633-1-AR,53980,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,25,2,2021-08-14,DOC-INV-202108-900272-2-AR,INV-202108-900272-2-AR,2022-02,48,1,2022-02-24,DOC-SET-202202-900643-1-AR,SET-202202-900643-1-AR,184530,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,27,2,2021-08-15,DOC-INV-202108-900248-2-AR,INV-202108-900248-2-AR,2022-02,48,1,2022-02-24,DOC-SET-202202-900643-1-AR,SET-202202-900643-1-AR,104500,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,28,2,2021-08-15,DOC-INV-202108-900254-2-AR,INV-202108-900254-2-AR,2022-02,48,1,2022-02-24,DOC-SET-202202-900643-1-AR,SET-202202-900643-1-AR,36890,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,28,2,2021-08-15,DOC-INV-202108-900254-2-AR,INV-202108-900254-2-AR,2022-02,49,1,2022-02-25,DOC-SET-202202-900594-1-AR,SET-202202-900594-1-AR,48980,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,29,2,2021-08-15,DOC-INV-202108-900261-2-AR,INV-202108-900261-2-AR,2022-02,49,1,2022-02-25,DOC-SET-202202-900594-1-AR,SET-202202-900594-1-AR,142550,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,29,2,2021-08-15,DOC-INV-202108-900261-2-AR,INV-202108-900261-2-AR,2022-02,51,1,2022-02-26,DOC-SET-202202-900624-1-AR,SET-202202-900624-1-AR,126350,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,30,2,2021-08-16,DOC-INV-202108-900260-2-AR,INV-202108-900260-2-AR,2022-02,51,1,2022-02-26,DOC-SET-202202-900624-1-AR,SET-202202-900624-1-AR,109160,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,31,2,2021-08-16,DOC-INV-202108-900282-2-AR,INV-202108-900282-2-AR,2022-02,51,1,2022-02-26,DOC-SET-202202-900624-1-AR,SET-202202-900624-1-AR,73260,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-01,51,1,2022-01-26,DOC-INV-202201-900586-1-AP,INV-202201-900586-1-AP,2022-02,55,2,2022-02-27,DOC-SET-202202-900617-2-AP,SET-202202-900617-2-AP,73820,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-01,53,1,2022-01-28,DOC-INV-202201-900555-1-AP,INV-202201-900555-1-AP,2022-02,55,2,2022-02-27,DOC-SET-202202-900617-2-AP,SET-202202-900617-2-AP,170990,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-02,1,1,2022-02-01,DOC-INV-202202-900605-1-AP,INV-202202-900605-1-AP,2022-02,55,2,2022-02-27,DOC-SET-202202-900617-2-AP,SET-202202-900617-2-AP,23130,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,31,2,2021-08-16,DOC-INV-202108-900282-2-AR,INV-202108-900282-2-AR,2022-02,56,1,2022-02-27,DOC-SET-202202-900635-1-AR,SET-202202-900635-1-AR,72950,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,33,2,2021-08-17,DOC-INV-202108-900271-2-AR,INV-202108-900271-2-AR,2022-02,56,1,2022-02-27,DOC-SET-202202-900635-1-AR,SET-202202-900635-1-AR,66730,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,33,2,2021-08-17,DOC-INV-202108-900271-2-AR,INV-202108-900271-2-AR,2022-02,56,3,2022-02-27,DOC-SET-202202-900635-3-AR,SET-202202-900635-3-AR,67430,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,33,2,2021-08-17,DOC-INV-202108-900271-2-AR,INV-202108-900271-2-AR,2022-02,56,4,2022-02-27,DOC-SET-202202-900635-4-AR,SET-202202-900635-4-AR,182210,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,50,2,2021-08-26,DOC-INV-202108-900290-2-AR,INV-202108-900290-2-AR,2022-02,56,4,2022-02-27,DOC-SET-202202-900635-4-AR,SET-202202-900635-4-AR,92360,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-02,1,1,2022-02-01,DOC-INV-202202-900605-1-AP,INV-202202-900605-1-AP,2022-02,57,1,2022-02-28,DOC-SET-202202-900637-1-AP,SET-202202-900637-1-AP,114740,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-02,3,1,2022-02-02,DOC-INV-202202-900595-1-AP,INV-202202-900595-1-AP,2022-02,57,1,2022-02-28,DOC-SET-202202-900637-1-AP,SET-202202-900637-1-AP,38230,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-02,7,1,2022-02-03,DOC-INV-202202-900626-1-AP,INV-202202-900626-1-AP,2022-02,57,1,2022-02-28,DOC-SET-202202-900637-1-AP,SET-202202-900637-1-AP,69730,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,50,2,2021-08-26,DOC-INV-202108-900290-2-AR,INV-202108-900290-2-AR,2022-03,2,1,2022-03-01,DOC-SET-202203-900683-1-AR,SET-202203-900683-1-AR,352340,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,56,2,2021-08-31,DOC-INV-202108-900242-2-AR,INV-202108-900242-2-AR,2022-03,2,1,2022-03-01,DOC-SET-202203-900683-1-AR,SET-202203-900683-1-AR,62850,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,57,2,2021-08-31,DOC-INV-202108-900262-2-AR,INV-202108-900262-2-AR,2022-03,2,1,2022-03-01,DOC-SET-202203-900683-1-AR,SET-202203-900683-1-AR,35440,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-08,57,2,2021-08-31,DOC-INV-202108-900262-2-AR,INV-202108-900262-2-AR,2022-03,3,1,2022-03-02,DOC-SET-202203-900664-1-AR,SET-202203-900664-1-AR,228490,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-09,5,2,2021-09-03,DOC-INV-202109-900312-2-AR,INV-202109-900312-2-AR,2022-03,3,1,2022-03-02,DOC-SET-202203-900664-1-AR,SET-202203-900664-1-AR,128680,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-02,7,1,2022-02-03,DOC-INV-202202-900626-1-AP,INV-202202-900626-1-AP,2022-03,5,2,2022-03-02,DOC-SET-202203-900697-2-AP,SET-202203-900697-2-AP,207720,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-02,24,1,2022-02-11,DOC-INV-202202-900645-1-AP,INV-202202-900645-1-AP,2022-03,5,2,2022-03-02,DOC-SET-202203-900697-2-AP,SET-202203-900697-2-AP,92950,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-02,24,1,2022-02-11,DOC-INV-202202-900645-1-AP,INV-202202-900645-1-AP,2022-03,6,1,2022-03-03,DOC-SET-202203-900669-1-AP,SET-202203-900669-1-AP,201600,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-02,24,1,2022-02-11,DOC-INV-202202-900645-1-AP,INV-202202-900645-1-AP,2022-03,8,2,2022-03-03,DOC-SET-202203-900687-2-AP,SET-202203-900687-2-AP,68100,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-02,30,1,2022-02-13,DOC-INV-202202-900615-1-AP,INV-202202-900615-1-AP,2022-03,8,2,2022-03-03,DOC-SET-202203-900687-2-AP,SET-202203-900687-2-AP,30650,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-09,5,2,2021-09-03,DOC-INV-202109-900312-2-AR,INV-202109-900312-2-AR,2022-03,16,1,2022-03-07,DOC-SET-202203-900654-1-AR,SET-202203-900654-1-AR,252760,EXPLICIT_APPLICATION
REPORTING_PERIOD,C,C001,2021-09,6,2,2021-09-03,DOC-INV-202109-900336-2-AR,INV-202109-900336-2-AR,2022-03,16,1,2022-03-07,DOC-SET-202203-900654-1-AR,SET-202203-900654-1-AR,257690,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-02,30,1,2022-02-13,DOC-INV-202202-900615-1-AP,INV-202202-900615-1-AP,2022-03,29,1,2022-03-15,DOC-SET-202203-900675-1-AP,SET-202203-900675-1-AP,261500,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-02,40,1,2022-02-19,DOC-INV-202202-900636-1-AP,INV-202202-900636-1-AP,2022-03,29,1,2022-03-15,DOC-SET-202203-900675-1-AP,SET-202203-900675-1-AP,133490,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-02,42,1,2022-02-21,DOC-INV-202202-900596-1-AP,INV-202202-900596-1-AP,2022-03,29,1,2022-03-15,DOC-SET-202203-900675-1-AP,SET-202203-900675-1-AP,23050,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-02,42,1,2022-02-21,DOC-INV-202202-900596-1-AP,INV-202202-900596-1-AP,2022-03,54,1,2022-03-29,DOC-SET-202203-900681-1-AP,SET-202203-900681-1-AP,176570,EXPLICIT_APPLICATION
REPORTING_PERIOD,S,V001,2022-03,7,1,2022-03-03,DOC-INV-202203-900686-1-AP,INV-202203-900686-1-AP,2022-03,54,1,2022-03-29,DOC-SET-202203-900681-1-AP,SET-202203-900681-1-AP,43810,EXPLICIT_APPLICATION
REFERENCE_AFTER,C,C001,2021-09,6,2,2021-09-03,DOC-INV-202109-900336-2-AR,INV-202109-900336-2-AR,2022-04,RA001,2,2022-04-10,DOC-SET-202204-REF-AF-AR-SET-001-2-AR,SET-202204-REF-AF-AR-SET-001-2-AR,12695,EXPLICIT_APPLICATION
REFERENCE_AFTER,S,V001,2022-03,7,1,2022-03-03,DOC-INV-202203-900686-1-AP,INV-202203-900686-1-AP,2022-04,RA002,1,2022-04-15,DOC-SET-202204-REF-AF-AP-SET-001-1-AP,SET-202204-REF-AF-AP-SET-001-1-AP,10310,EXPLICIT_APPLICATION
REFERENCE_AFTER,S,V001,2022-03,15,1,2022-03-06,DOC-INV-202203-900695-1-AP,INV-202203-900695-1-AP,2022-04,RA002,1,2022-04-15,DOC-SET-202204-REF-AF-AP-SET-001-1-AP,SET-202204-REF-AF-AP-SET-001-1-AP,14690,EXPLICIT_APPLICATION
REFERENCE_AFTER,C,C001,2021-09,6,2,2021-09-03,DOC-INV-202109-900336-2-AR,INV-202109-900336-2-AR,2022-05,RA003,2,2022-05-10,DOC-SET-202205-REF-AF-AR-SET-002-2-AR,SET-202205-REF-AF-AR-SET-002-2-AR,12695,EXPLICIT_APPLICATION
REFERENCE_AFTER,S,V001,2022-03,15,1,2022-03-06,DOC-INV-202203-900695-1-AP,INV-202203-900695-1-AP,2022-05,RA004,1,2022-05-15,DOC-SET-202205-REF-AF-AP-SET-002-1-AP,SET-202205-REF-AF-AP-SET-002-1-AP,25000,EXPLICIT_APPLICATION
