Transaction_Date,Description,Ledger_Account_Number,Ledger_Account_Name,Subaccount_Code,Subaccount_Name,Department_Code,Department_Name,Debit_Amount,Credit_Amount,Counterpart_Account_Number,Counterpart_Account_Name,Counterpart_Subaccount_Code,Counterpart_Subaccount_Name,Counterpart_Department_Code,Counterpart_Department_Name,Balance,Month
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,7,㈱総合経営,,,1209600,0,10D100101,電子取引総売上高,,,,,-65920770,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,893184,10A100090,売掛金,27,岩下物産㈱,,,82586837,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,1356786,10A100090,売掛金,14,㈱藤田,,,83943623,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,853605,10A100090,売掛金,19,㈱ﾐﾅﾐ,,,84797228,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,438255,10A100090,売掛金,21,(同)たかだ,,,85235483,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,1023876,10A100090,売掛金,6,㈱ｴﾝﾄﾘｰ,,,86259359,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,1209600,10A100090,売掛金,7,㈱総合経営,,,87468959,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,28,かめだﾃﾞﾊﾟｰﾄ,,,5964649,0,10D100101,電子取引総売上高,,,,,-59956121,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,8,ﾀﾜｰ㈱,,,988155,0,10D100101,電子取引総売上高,,,,,-58967966,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,9,高橋物産㈱,,,1104280,0,10D100101,電子取引総売上高,,,,,-57863686,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,14,㈱藤田,,,2538474,0,10D100101,電子取引総売上高,,,,,-55325212,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,20,㈱久城商事,,,754274,0,10D100101,電子取引総売上高,,,,,-54570938,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,3,㈱ﾁｪｯｸ,,,282780,0,10D100101,電子取引総売上高,,,,,-54288158,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,4,ﾏｰｸﾏｰｹｯﾄ,,,703968,0,10D100101,電子取引総売上高,,,,,-53584190,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,23,㈱鎌田商店,,,542236,0,10D100101,電子取引総売上高,,,,,-53041954,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,5964649,10A100090,売掛金,28,かめだﾃﾞﾊﾟｰﾄ,,,93433608,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,988155,10A100090,売掛金,8,ﾀﾜｰ㈱,,,94421763,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,1104280,10A100090,売掛金,9,高橋物産㈱,,,95526043,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,2538474,10A100090,売掛金,14,㈱藤田,,,98064517,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,754274,10A100090,売掛金,20,㈱久城商事,,,98818791,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,282780,10A100090,売掛金,3,㈱ﾁｪｯｸ,,,99101571,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,703968,10A100090,売掛金,4,ﾏｰｸﾏｰｹｯﾄ,,,99805539,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,542236,10A100090,売掛金,23,㈱鎌田商店,,,100347775,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,22,㈱渡辺産業,,,570784,0,10D100101,電子取引総売上高,,,,,-52471170,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,1,五越㈱,,,1370644,0,10D100101,電子取引総売上高,,,,,-51100526,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,14,㈱藤田,,,964280,0,10D100101,電子取引総売上高,,,,,-50136246,2021-09
2021-09-30,9月1日～9月30日分売上,10A100090,売掛金,29,㈱千代ｻｰﾋﾞｽ,,,496980,0,10D100101,電子取引総売上高,,,,,-49639266,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,570784,10A100090,売掛金,22,㈱渡辺産業,,,100918559,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,1370644,10A100090,売掛金,1,五越㈱,,,102289203,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,964280,10A100090,売掛金,14,㈱藤田,,,103253483,2021-09
2021-09-30,9月1日～9月30日分売上,10D100101,電子取引総売上高,,,,,0,496980,10A100090,売掛金,29,㈱千代ｻｰﾋﾞｽ,,,103750463,2021-09
2021-09-30,9月30日伝票No317マークマーケット,10A100020,現金及び預金,40,三菱東京 梅田,,,732908,0,10A100090,売掛金,4,ﾏｰｸﾏｰｹｯﾄ,,,8088270,2021-09
2021-09-30,9月30日伝票No317マークマーケット,10A100090,売掛金,4,ﾏｰｸﾏｰｹｯﾄ,,,0,732908,10A100020,現金及び預金,40,三菱東京 梅田,,,-50372174,2021-09
2021-09-30,9月30日伝票No317マークマーケット,10A100090,売掛金,4,ﾏｰｸﾏｰｹｯﾄ,,,0,840,10E200690,支払手数料,,,,,-50373014,2021-09
2021-09-30,9月30日伝票No317マークマーケット,10E200690,支払手数料,,,,,840,0,10A100090,売掛金,4,ﾏｰｸﾏｰｹｯﾄ,,,70082,2021-09
2021-09-30,9月30日伝票No318株式会社 ＡＢＣ,10A100020,現金及び預金,10,北海道 駅前,,,1019617,0,10A100090,売掛金,5,㈱ABC,,,9107887,2021-09
2021-09-30,9月30日伝票No318株式会社 ＡＢＣ,10A100090,売掛金,5,㈱ABC,,,0,1019617,10A100020,現金及び預金,10,北海道 駅前,,,-51392631,2021-09
2021-09-30,9月30日伝票No318株式会社 ＡＢＣ,10A100090,売掛金,5,㈱ABC,,,0,840,10E200690,支払手数料,,,,,-51393471,2021-09
2021-09-30,9月30日伝票No318株式会社 ＡＢＣ,10E200690,支払手数料,,,,,840,0,10A100090,売掛金,5,㈱ABC,,,70922,2021-09
2021-09-30,9月30日伝票No319もみじデパート,10A100060,受取手形,,,,,11129575,0,10A100090,売掛金,12,もみじﾃﾞﾊﾟｰﾄ,,,68301588,2021-09
2021-09-30,9月30日伝票No319もみじデパート,10A100090,売掛金,12,もみじﾃﾞﾊﾟｰﾄ,,,0,11129575,10A100060,受取手形,,,,,-62523046,2021-09
2021-09-30,9月30日伝票No320株式会社 畠山商事,10A100020,現金及び預金,20,みずほ 本店,,,571177,0,10A100090,売掛金,24,㈱畠山商事,,,9679064,2021-09
2021-09-30,9月30日伝票No320株式会社 畠山商事,10A100090,売掛金,24,㈱畠山商事,,,0,571177,10A100020,現金及び預金,20,みずほ 本店,,,-63094223,2021-09
2021-09-30,9月30日伝票No320株式会社 畠山商事,10A100090,売掛金,24,㈱畠山商事,,,0,630,10E200690,支払手数料,,,,,-63094853,2021-09
2021-09-30,9月30日伝票No320株式会社 畠山商事,10E200690,支払手数料,,,,,630,0,10A100090,売掛金,24,㈱畠山商事,,,71552,2021-09
2021-09-30,9月30日伝票No321株式会社 千代サービス,10A100020,現金及び預金,50,福岡 北九州,,,581910,0,10A100090,売掛金,29,㈱千代ｻｰﾋﾞｽ,,,10260974,2021-09
2021-09-30,9月30日伝票No321株式会社 千代サービス,10A100090,売掛金,29,㈱千代ｻｰﾋﾞｽ,,,0,581910,10A100020,現金及び預金,50,福岡 北九州,,,-63676763,2021-09
2021-09-30,9月30日伝票No321株式会社 千代サービス,10A100090,売掛金,29,㈱千代ｻｰﾋﾞｽ,,,0,210,10E200690,支払手数料,,,,,-63676973,2021-09
2021-09-30,9月30日伝票No321株式会社 千代サービス,10E200690,支払手数料,,,,,210,0,10A100090,売掛金,29,㈱千代ｻｰﾋﾞｽ,,,71762,2021-09
2021-09-30,9月30日伝票No455合同会社 エイム商事,10A100020,現金及び預金,,,,,454018,0,10A100090,売掛金,10,(同)ｴｲﾑ商事,,,10714992,2021-09
2021-09-30,9月30日伝票No455合同会社 エイム商事,10A100090,売掛金,10,(同)ｴｲﾑ商事,,,0,454018,10A100020,現金及び預金,,,,,-64130991,2021-09
2021-09-30,収入印紙,10A100020,現金及び預金,,,,,0,2000,10E200210,租税公課,,,,,10712992,2021-09
2021-09-30,9月1日～9月30日分仕入,10A100020,現金及び預金,,,,,0,232695,10E100132,電子取引以外当期商品仕入高,,,,,10480297,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100132,電子取引以外当期商品仕入高,,,,,232695,0,10A100020,現金及び預金,,,,,121668675,2021-09
2021-09-30,収入印紙,10E200210,租税公課,,,,,2000,0,10A100020,現金及び預金,,,,,177000,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,0,2868702,10E100131,電子取引当期商品仕入高,,,,,-30915146,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,0,3153847,10E100132,電子取引以外当期商品仕入高,,,,,-27761299,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,0,1317476,10E100131,電子取引当期商品仕入高,,,,,-26443823,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,0,5934799,10E100132,電子取引以外当期商品仕入高,,,,,-20509024,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,0,4284585,10E100131,電子取引当期商品仕入高,,,,,-16224439,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,0,316537,10E100131,電子取引当期商品仕入高,,,,,-15907902,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,0,316108,10E100132,電子取引以外当期商品仕入高,,,,,-15591794,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,0,392134,10E100132,電子取引以外当期商品仕入高,,,,,-15199660,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100131,電子取引当期商品仕入高,,,,,2868702,0,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,67520221,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100131,電子取引当期商品仕入高,,,,,1317476,0,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,68837697,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100131,電子取引当期商品仕入高,,,,,4284585,0,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,73122282,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100131,電子取引当期商品仕入高,,,,,316537,0,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,73438819,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100132,電子取引以外当期商品仕入高,,,,,3153847,0,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,124822522,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100132,電子取引以外当期商品仕入高,,,,,5934799,0,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,130757321,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100132,電子取引以外当期商品仕入高,,,,,316108,0,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,131073429,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100132,電子取引以外当期商品仕入高,,,,,392134,0,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,131465563,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,9,斉藤産業㈱,,,0,1819272,10E100132,電子取引以外当期商品仕入高,,,,,-13380388,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,9,斉藤産業㈱,,,0,1178376,10E100131,電子取引当期商品仕入高,,,,,-12202012,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,9,斉藤産業㈱,,,0,3447035,10E100132,電子取引以外当期商品仕入高,,,,,-8754977,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,9,斉藤産業㈱,,,0,116347,10E100132,電子取引以外当期商品仕入高,,,,,-8638630,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,9,斉藤産業㈱,,,0,74088,10E100132,電子取引以外当期商品仕入高,,,,,-8564542,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100131,電子取引当期商品仕入高,,,,,1178376,0,10B100040,買掛金,9,斉藤産業㈱,,,74617195,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100132,電子取引以外当期商品仕入高,,,,,1819272,0,10B100040,買掛金,9,斉藤産業㈱,,,133284835,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100132,電子取引以外当期商品仕入高,,,,,3447035,0,10B100040,買掛金,9,斉藤産業㈱,,,136731870,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100132,電子取引以外当期商品仕入高,,,,,116347,0,10B100040,買掛金,9,斉藤産業㈱,,,136848217,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100132,電子取引以外当期商品仕入高,,,,,74088,0,10B100040,買掛金,9,斉藤産業㈱,,,136922305,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,5,小藤丸㈱,,,0,3730512,10E100132,電子取引以外当期商品仕入高,,,,,-4834030,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,5,小藤丸㈱,,,0,944145,10E100132,電子取引以外当期商品仕入高,,,,,-3889885,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,5,小藤丸㈱,,,0,3051222,10E100131,電子取引当期商品仕入高,,,,,-838663,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,5,小藤丸㈱,,,0,3484984,10E100132,電子取引以外当期商品仕入高,,,,,2646321,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,5,小藤丸㈱,,,0,405060,10E100132,電子取引以外当期商品仕入高,,,,,3051381,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,5,小藤丸㈱,,,0,24696,10E100132,電子取引以外当期商品仕入高,,,,,3076077,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100131,電子取引当期商品仕入高,,,,,3051222,0,10B100040,買掛金,5,小藤丸㈱,,,77668417,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100132,電子取引以外当期商品仕入高,,,,,3730512,0,10B100040,買掛金,5,小藤丸㈱,,,140652817,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100132,電子取引以外当期商品仕入高,,,,,944145,0,10B100040,買掛金,5,小藤丸㈱,,,141596962,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100132,電子取引以外当期商品仕入高,,,,,3484984,0,10B100040,買掛金,5,小藤丸㈱,,,145081946,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100132,電子取引以外当期商品仕入高,,,,,405060,0,10B100040,買掛金,5,小藤丸㈱,,,145487006,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100132,電子取引以外当期商品仕入高,,,,,24696,0,10B100040,買掛金,5,小藤丸㈱,,,145511702,2021-09
2021-09-30,9月1日～9月30日分仕入,10B100040,買掛金,2,㈱Pole,,,0,94801,10E100132,電子取引以外当期商品仕入高,,,,,3170878,2021-09
2021-09-30,9月1日～9月30日分仕入,10E100132,電子取引以外当期商品仕入高,,,,,94801,0,10B100040,買掛金,2,㈱Pole,,,145606503,2021-09
2021-09-30,9月30日伝票No231株式会社 Pole,10A100020,現金及び預金,20,みずほ 本店,,,0,1318601,10B100040,買掛金,2,㈱Pole,,,9161696,2021-09
2021-09-30,9月30日伝票No231株式会社 Pole,10B100040,買掛金,2,㈱Pole,,,1318601,0,10A100020,現金及び預金,20,みずほ 本店,,,1852277,2021-09
2021-09-30,9月30日伝票No232小藤丸株式会社,10B100030,支払手形,,,,,0,3841014,10B100040,買掛金,5,小藤丸㈱,,,-18304295,2021-09
2021-09-30,9月30日伝票No232小藤丸株式会社,10B100040,買掛金,5,小藤丸㈱,,,3841014,0,10B100030,支払手形,,,,,-1988737,2021-09
2021-09-30,9月30日伝票No234株式会社 サンセット,10A100020,現金及び預金,20,みずほ 本店,,,0,3639444,10B100040,買掛金,7,㈱ｻﾝｾｯﾄ,,,5522252,2021-09
2021-09-30,9月30日伝票No234株式会社 サンセット,10B100040,買掛金,7,㈱ｻﾝｾｯﾄ,,,3639444,0,10A100020,現金及び預金,20,みずほ 本店,,,-5628181,2021-09
2021-09-30,9月30日伝票No236斉藤産業株式会社,10B100030,支払手形,,,,,0,1819272,10B100040,買掛金,9,斉藤産業㈱,,,-16485023,2021-09
2021-09-30,9月30日伝票No236斉藤産業株式会社,10B100040,買掛金,9,斉藤産業㈱,,,1819272,0,10B100030,支払手形,,,,,-7447453,2021-09
2021-09-30,9月30日伝票No242鈴木販売株式会社,10B100030,支払手形,,,,,0,3148603,10B100040,買掛金,10,鈴木販売㈱,,,-13336420,2021-09
2021-09-30,9月30日伝票No242鈴木販売株式会社,10B100040,買掛金,10,鈴木販売㈱,,,3148603,0,10B100030,支払手形,,,,,-10596056,2021-09
2021-09-30,9月30日伝票No243株式会社 有江,10A100020,現金及び預金,20,みずほ 本店,,,0,336571,10B100040,買掛金,12,㈱有江,,,5185681,2021-09
2021-09-30,9月30日伝票No243株式会社 有江,10B100040,買掛金,12,㈱有江,,,336571,0,10A100020,現金及び預金,20,みずほ 本店,,,-10932627,2021-09
2021-09-30,9月30日伝票No245ナカムラ産業株式会社,10A100020,現金及び預金,20,みずほ 本店,,,0,1317476,10B100040,買掛金,13,ﾅｶﾑﾗ産業㈱,,,3868205,2021-09
2021-09-30,9月30日伝票No245ナカムラ産業株式会社,10B100040,買掛金,13,ﾅｶﾑﾗ産業㈱,,,1317476,0,10A100020,現金及び預金,20,みずほ 本店,,,-12250103,2021-09
2021-09-30,9月30日伝票No247合同会社 ウェスト,10A100020,現金及び預金,20,みずほ 本店,,,0,2953512,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,914693,2021-09
2021-09-30,9月30日伝票No247合同会社 ウェスト,10B100040,買掛金,14,(同)ｳｪｽﾄ,,,2953512,0,10A100020,現金及び預金,20,みずほ 本店,,,-15203615,2021-09
2021-09-30,9月30日伝票No248株式会社 はなまる商事,10A100020,現金及び預金,20,みずほ 本店,,,0,1178376,10B100040,買掛金,15,㈱はなまる商事,,,-263683,2021-09
2021-09-30,9月30日伝票No248株式会社 はなまる商事,10B100040,買掛金,15,㈱はなまる商事,,,1178376,0,10A100020,現金及び預金,20,みずほ 本店,,,-16381991,2021-09
2021-09-30,手形満期 かめだデパート,10A100020,現金及び預金,1,みずほ銀行,,,6024279,0,10A100060,受取手形,,,,,5760596,2021-09
2021-09-30,手形満期 かめだデパート,10A100060,受取手形,,,,,0,6024279,10A100020,現金及び預金,1,みずほ銀行,,,62277309,2021-09
2021-09-30,手形期日落日 小藤丸,10A100020,現金及び預金,1,みずほ銀行,,,0,3766486,10B100030,支払手形,,,,,1994110,2021-09
2021-09-30,手形期日落日 斉藤産業,10A100020,現金及び預金,1,みずほ銀行,,,0,1784949,10B100030,支払手形,,,,,209161,2021-09
2021-09-30,手形期日落日 鈴木販売,10A100020,現金及び預金,1,みずほ銀行,,,0,3086761,10B100030,支払手形,,,,,-2877600,2021-09
2021-09-30,手形期日落日 小藤丸,10B100030,支払手形,,,,,3766486,0,10A100020,現金及び預金,1,みずほ銀行,,,-17102906,2021-09
2021-09-30,手形期日落日 斉藤産業,10B100030,支払手形,,,,,1784949,0,10A100020,現金及び預金,1,みずほ銀行,,,-18887855,2021-09
2021-09-30,手形期日落日 鈴木販売,10B100030,支払手形,,,,,3086761,0,10A100020,現金及び預金,1,みずほ銀行,,,-21974616,2021-09
2021-09-30,運賃,10B100630,未払金,,,,,0,139140,10E200870,運賃,,,,,38684733,2021-09
2021-09-30,運賃,10E200870,運賃,,,,,139140,0,10B100630,未払金,,,,,18416317,2021-09
2021-09-30,貸付金返済,10A100020,現金及び預金,20,みずほ 本店,,,40000,0,10A100610,短期貸付金,,,,,-2837600,2021-09
2021-09-30,貸付金返済,10A100610,短期貸付金,,,,,0,40000,10A100020,現金及び預金,20,みずほ 本店,,,-240000,2021-09
2021-09-30,定期積立金,10A100020,現金及び預金,,,,,500000,0,10A100020,現金及び預金,20,みずほ 本店,,,-2337600,2021-09
2021-09-30,定期積立金,10A100020,現金及び預金,20,みずほ 本店,,,0,500000,10A100020,現金及び預金,,,,,-2837600,2021-09
2021-09-30,保険積立金,10A100020,現金及び預金,20,みずほ 本店,,,0,125000,10A230570,保険積立金,,,,,-2962600,2021-09
2021-09-30,保険積立金,10A230570,保険積立金,,,,,125000,0,10A100020,現金及び預金,20,みずほ 本店,,,750000,2021-09
2021-09-30,借入金返済,10A100020,現金及び預金,1,みずほ銀行,,,0,653500,10B100790,短期借入金,,,,,-3616100,2021-09
2021-09-30,利息,10A100020,現金及び預金,1,みずほ銀行,,,0,32675,10E300020,支払利息,,,,,-3648775,2021-09
2021-09-30,借入金返済,10B100790,短期借入金,,,,,653500,0,10A100020,現金及び預金,1,みずほ銀行,,,-3921000,2021-09
2021-09-30,利息,10E300020,支払利息,,,,,32675,0,10A100020,現金及び預金,1,みずほ銀行,,,723109,2021-09
2021-09-30,出張旅費,10A100020,現金及び預金,,,,,0,13500,10E201230,旅費及び交通費,,,,,-3662275,2021-09
2021-09-30,出張旅費,10E201230,旅費及び交通費,,,,,13500,0,10A100020,現金及び預金,,,,,5972154,2021-09
2021-09-30,出張旅費,10A100020,現金及び預金,,,,,0,6900,10E201230,旅費及び交通費,,,,,-3669175,2021-09
2021-09-30,出張旅費,10E201230,旅費及び交通費,,,,,6900,0,10A100020,現金及び預金,,,,,5979054,2021-09
2021-09-30,旅費,10A100020,現金及び預金,,,,,0,28362,10E201230,旅費及び交通費,,,,,-3697537,2021-09
2021-09-30,旅費,10A100020,現金及び預金,,,,,0,27739,10E201230,旅費及び交通費,,,,,-3725276,2021-09
2021-09-30,旅費,10A100020,現金及び預金,,,,,0,37972,10E201230,旅費及び交通費,,,,,-3763248,2021-09
2021-09-30,旅費,10E201230,旅費及び交通費,,,,,28362,0,10A100020,現金及び預金,,,,,6007416,2021-09
2021-09-30,旅費,10E201230,旅費及び交通費,,,,,27739,0,10A100020,現金及び預金,,,,,6035155,2021-09
2021-09-30,旅費,10E201230,旅費及び交通費,,,,,37972,0,10A100020,現金及び預金,,,,,6073127,2021-09
2021-09-30,運賃 ヤマト運輸,10B100630,未払金,,,,,0,1650467,10E200870,運賃,,,,,40335200,2021-09
2021-09-30,運賃 佐川急便,10B100630,未払金,,,,,0,810324,10E200870,運賃,,,,,41145524,2021-09
2021-09-30,運賃 ヤマト運輸,10E200870,運賃,,,,,1650467,0,10B100630,未払金,,,,,20066784,2021-09
2021-09-30,運賃 佐川急便,10E200870,運賃,,,,,810324,0,10B100630,未払金,,,,,20877108,2021-09
2021-09-30,広告掲載,10B100630,未払金,,,,,0,50000,10E200050,広告宣伝費,,,,,41195524,2021-09
2021-09-30,広告掲載,10E200050,広告宣伝費,,,,,50000,0,10B100630,未払金,,,,,977200,2021-09
2021-09-30,ガソリン代,10A100020,現金及び預金,,,,,0,127620,10E201120,車両費,,,,,-3890868,2021-09
2021-09-30,高速代,10A100020,現金及び預金,,,,,0,5729,10E201120,車両費,,,,,-3896597,2021-09
2021-09-30,ガソリン代,10E201120,車両費,,,,,127620,0,10A100020,現金及び預金,,,,,3545046,2021-09
2021-09-30,高速代,10E201120,車両費,,,,,5729,0,10A100020,現金及び預金,,,,,3550775,2021-09
2021-09-30,広告費,10A100020,現金及び預金,10,北海道 駅前,,,0,52500,10E200050,広告宣伝費,,,,,-3949097,2021-09
2021-09-30,広告費,10E200050,広告宣伝費,,,,,52500,0,10A100020,現金及び預金,10,北海道 駅前,,,1029700,2021-09
2021-09-30,保険料,10A100020,現金及び預金,20,みずほ 本店,,,0,81000,10E200240,保険料,,,,,-4030097,2021-09
2021-09-30,保険料,10E200240,保険料,,,,,81000,0,10A100020,現金及び預金,20,みずほ 本店,,,1793920,2021-09
2021-09-30,会費支払い,10A100020,現金及び預金,,,,,0,30000,10E201140,諸会費,,,,,-4060097,2021-09
2021-09-30,会費支払い,10E201140,諸会費,,,,,30000,0,10A100020,現金及び預金,,,,,696000,2021-09
2021-09-30,有線,10B100630,未払金,,,,,0,6000,10E201270,雑費,,,,,41201524,2021-09
2021-09-30,警備料,10B100630,未払金,,,,,0,52381,10E201270,雑費,,,,,41253905,2021-09
2021-09-30,高速代,10B100630,未払金,,,,,0,73315,10E201120,車両費,,,,,41327220,2021-09
2021-09-30,清掃料,10B100630,未払金,,,,,0,73500,10E201270,雑費,,,,,41400720,2021-09
2021-09-30,高速代,10E201120,車両費,,,,,73315,0,10B100630,未払金,,,,,3624090,2021-09
2021-09-30,有線,10E201270,雑費,,,,,6000,0,10B100630,未払金,,,,,2732280,2021-09
2021-09-30,警備料,10E201270,雑費,,,,,52381,0,10B100630,未払金,,,,,2784661,2021-09
2021-09-30,清掃料,10E201270,雑費,,,,,73500,0,10B100630,未払金,,,,,2858161,2021-09
2021-09-30,保険料預かり分,10A100020,現金及び預金,20,みずほ 本店,,,0,706839,10B100690,預り金,1,保険料,,,-4766936,2021-09
2021-09-30,保険料 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,111192,10E200540,法定福利費,,,,,-4878128,2021-09
2021-09-30,保険料 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,216077,10E200540,法定福利費,,,,,-5094205,2021-09
2021-09-30,保険料 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,100704,10E200540,法定福利費,,,,,-5194909,2021-09
2021-09-30,保険料 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,92652,10E200540,法定福利費,,,,,-5287561,2021-09
2021-09-30,保険料 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,119974,10E200540,法定福利費,,,,,-5407535,2021-09
2021-09-30,保険料 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,66245,10E200540,法定福利費,,,,,-5473780,2021-09
2021-09-30,児童拠出金 事業主負担分,10A100020,現金及び預金,20,みずほ 本店,,,0,9672,10E200540,法定福利費,,,,,-5483452,2021-09
2021-09-30,保険料預かり分,10B100690,預り金,1,保険料,,,706839,0,10A100020,現金及び預金,20,みずほ 本店,,,1050498,2021-09
2021-09-30,保険料 事業主負担分,10E200540,法定福利費,,,,,111192,0,10A100020,現金及び預金,20,みずほ 本店,,,4264390,2021-09
2021-09-30,保険料 事業主負担分,10E200540,法定福利費,,,,,216077,0,10A100020,現金及び預金,20,みずほ 本店,,,4480467,2021-09
2021-09-30,保険料 事業主負担分,10E200540,法定福利費,,,,,100704,0,10A100020,現金及び預金,20,みずほ 本店,,,4581171,2021-09
2021-09-30,保険料 事業主負担分,10E200540,法定福利費,,,,,92652,0,10A100020,現金及び預金,20,みずほ 本店,,,4673823,2021-09
2021-09-30,保険料 事業主負担分,10E200540,法定福利費,,,,,119974,0,10A100020,現金及び預金,20,みずほ 本店,,,4793797,2021-09
