scope,partner_type,partner_code,invoice_month,invoice_transaction_id,invoice_line_id,invoice_document_date,invoice_document_id,invoice_document_number,settlement_month,settlement_transaction_id,settlement_line_id,settlement_document_date,settlement_document_id,settlement_document_number,amount,relationship
reporting,C,26,2021-10,1612,2,2021-10-31,DOC-20211031-0005,,2021-12,1892,1,2021-12-05,DOC-20211205-0002,,1018824,reporting-invoice-to-reporting-settlement
reporting,C,27,2021-10,1613,1,2021-10-31,DOC-20211031-0013,,2021-12,1893,1,2021-12-05,DOC-20211205-0003,,814613,reporting-invoice-to-reporting-settlement
reporting,C,28,2021-10,1614,9,2021-10-31,DOC-20211031-0019,,2021-12,1924,1,2021-12-10,DOC-20211210-0004,,6921367,reporting-invoice-to-reporting-settlement
reporting,C,29,2021-10,1615,1,2021-10-31,DOC-20211031-0027,,2021-12,2104,1,2021-12-31,DOC-20211231-0059,,708660,reporting-invoice-to-reporting-settlement
reporting,C,30,2021-10,1612,8,2021-10-31,DOC-20211031-0011,,2021-12,1994,1,2021-12-20,DOC-20211220-0003,,1390498,reporting-invoice-to-reporting-settlement
reporting,S,1,2021-10,1623,2,2021-10-31,DOC-20211031-0034,,2021-12,1953,1,2021-12-15,DOC-20211215-0007,,6139437,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-10,1622,2,2021-10-31,DOC-20211031-0032,,2021-12,2110,1,2021-12-31,DOC-20211231-0060,,119070,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-10,1623,6,2021-10-31,DOC-20211031-0038,,2021-12,3071,1,2021-12-31,DOC-20211231-0073,,912870,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-10,1624,4,2021-10-31,DOC-20211031-0044,,2021-12,3072,1,2021-12-31,DOC-20211231-0074,,158760,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-10,1625,6,2021-10-31,DOC-20211031-0050,,2021-12,3073,1,2021-12-31,DOC-20211231-0075,,79380,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-10,1626,1,2021-10-31,DOC-20211031-0051,,2021-12,3074,1,2021-12-31,DOC-20211231-0076,,79380,reporting-invoice-to-reporting-settlement
reporting,S,3,2021-10,1623,5,2021-10-31,DOC-20211031-0037,,2021-12,1925,1,2021-12-10,DOC-20211210-0005,,3323313,reporting-invoice-to-reporting-settlement
reporting,S,4,2021-10,1625,4,2021-10-31,DOC-20211031-0048,,2021-12,1995,1,2021-12-20,DOC-20211220-0004,,964740,reporting-invoice-to-reporting-settlement
reporting,S,5,2021-10,1625,3,2021-10-31,DOC-20211031-0047,,2021-12,2111,1,2021-12-31,DOC-20211231-0061,,3923430,reporting-invoice-to-reporting-settlement
reporting,S,6,2021-10,1625,1,2021-10-31,DOC-20211031-0045,,2021-12,1996,1,2021-12-20,DOC-20211220-0005,,3677354,reporting-invoice-to-reporting-settlement
reporting,S,7,2021-10,1624,1,2021-10-31,DOC-20211031-0041,,2021-12,2112,1,2021-12-31,DOC-20211231-0062,,3715740,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-10,1622,1,2021-10-31,DOC-20211031-0031,,2021-12,1926,2,2021-12-10,DOC-20211210-0006,,50400,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-10,1623,8,2021-10-31,DOC-20211031-0040,,2021-12,3075,1,2021-12-31,DOC-20211231-0077,,226800,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-10,1625,5,2021-10-31,DOC-20211031-0049,,2021-12,3076,1,2021-12-31,DOC-20211231-0078,,126000,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-10,1626,2,2021-10-31,DOC-20211031-0052,,2021-12,3077,1,2021-12-31,DOC-20211231-0079,,20160,reporting-invoice-to-reporting-settlement
reporting,S,9,2021-10,1624,2,2021-10-31,DOC-20211031-0042,,2021-12,2113,1,2021-12-31,DOC-20211231-0063,,1859340,reporting-invoice-to-reporting-settlement
reporting,S,10,2021-10,1625,2,2021-10-31,DOC-20211031-0046,,2021-12,2114,1,2021-12-31,DOC-20211231-0064,,3215415,reporting-invoice-to-reporting-settlement
reporting,S,11,2021-10,1623,3,2021-10-31,DOC-20211031-0035,,2021-12,1997,1,2021-12-20,DOC-20211220-0006,,4492889,reporting-invoice-to-reporting-settlement
reporting,S,12,2021-10,1623,1,2021-10-31,DOC-20211031-0033,,2021-12,2115,1,2021-12-31,DOC-20211231-0065,,343980,reporting-invoice-to-reporting-settlement
reporting,S,13,2021-10,1623,7,2021-10-31,DOC-20211031-0039,,2021-12,2116,1,2021-12-31,DOC-20211231-0066,,1345680,reporting-invoice-to-reporting-settlement
reporting,S,14,2021-10,1623,4,2021-10-31,DOC-20211031-0036,,2021-12,2117,1,2021-12-31,DOC-20211231-0067,,3016650,reporting-invoice-to-reporting-settlement
reporting,S,15,2021-10,1624,3,2021-10-31,DOC-20211031-0043,,2021-12,2118,1,2021-12-31,DOC-20211231-0068,,1204980,reporting-invoice-to-reporting-settlement
reporting,C,1,2021-11,1852,2,2021-11-30,DOC-20211130-0028,,2022-01,2194,1,2022-01-15,DOC-20220115-0001,,1615320,reporting-invoice-to-reporting-settlement
reporting,C,2,2021-11,1849,2,2021-11-30,DOC-20211130-0005,,2022-01,2277,1,2022-01-25,DOC-20220125-0001,,17254140,reporting-invoice-to-reporting-settlement
reporting,C,3,2021-11,1851,7,2021-11-30,DOC-20211130-0025,,2022-01,3078,1,2022-01-31,DOC-20220131-0068,,1074280,reporting-invoice-to-reporting-settlement
reporting,C,4,2021-11,1851,4,2021-11-30,DOC-20211130-0022,,2022-01,2331,1,2022-01-31,DOC-20220131-0053,,1300832,reporting-invoice-to-reporting-settlement
reporting,C,5,2021-11,1848,3,2021-11-30,DOC-20211130-0003,,2022-01,2332,1,2022-01-31,DOC-20220131-0054,,2041948,reporting-invoice-to-reporting-settlement
reporting,C,6,2021-11,1850,2,2021-11-30,DOC-20211130-0014,,2022-01,2195,1,2022-01-15,DOC-20220115-0002,,2099052,reporting-invoice-to-reporting-settlement
reporting,C,7,2021-11,1850,4,2021-11-30,DOC-20211130-0016,,2022-01,2278,1,2022-01-25,DOC-20220125-0002,,1748532,reporting-invoice-to-reporting-settlement
reporting,C,8,2021-11,1851,1,2021-11-30,DOC-20211130-0019,,2022-01,2196,1,2022-01-15,DOC-20220115-0003,,1448504,reporting-invoice-to-reporting-settlement
reporting,C,9,2021-11,1851,5,2021-11-30,DOC-20211130-0023,,2022-01,2197,1,2022-01-15,DOC-20220115-0004,,1303424,reporting-invoice-to-reporting-settlement
reporting,C,10,2021-11,1849,9,2021-11-30,DOC-20211130-0012,,2022-01,2333,1,2022-01-31,DOC-20220131-0055,,320480,reporting-invoice-to-reporting-settlement
reporting,C,11,2021-11,1849,7,2021-11-30,DOC-20211130-0010,,2022-01,2237,1,2022-01-20,DOC-20220120-0001,,1158996,reporting-invoice-to-reporting-settlement
reporting,C,12,2021-11,1849,1,2021-11-30,DOC-20211130-0004,,2022-01,2334,1,2022-01-31,DOC-20220131-0056,,10629137,reporting-invoice-to-reporting-settlement
reporting,C,13,2021-11,1849,8,2021-11-30,DOC-20211130-0011,,2022-01,2198,1,2022-01-15,DOC-20220115-0005,,1108516,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-11,1848,1,2021-11-30,DOC-20211130-0001,,2022-01,2158,1,2022-01-10,DOC-20220110-0001,,1398520,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-11,1849,3,2021-11-30,DOC-20211130-0006,,2022-01,2158,2,2022-01-10,DOC-20220110-0002,,2167946,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-11,1850,3,2021-11-30,DOC-20211130-0015,,2022-01,3079,1,2022-01-31,DOC-20220131-0069,,1446278,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-11,1851,2,2021-11-30,DOC-20211130-0020,,2022-01,3080,1,2022-01-31,DOC-20220131-0070,,2901037,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-11,1852,1,2021-11-30,DOC-20211130-0027,,2022-01,3081,1,2022-01-31,DOC-20220131-0071,,682664,reporting-invoice-to-reporting-settlement
reporting,C,19,2021-11,1850,5,2021-11-30,DOC-20211130-0017,,2022-01,2159,1,2022-01-10,DOC-20220110-0003,,727515,reporting-invoice-to-reporting-settlement
reporting,C,20,2021-11,1851,6,2021-11-30,DOC-20211130-0024,,2022-01,2199,1,2022-01-15,DOC-20220115-0006,,1210614,reporting-invoice-to-reporting-settlement
reporting,C,21,2021-11,1850,6,2021-11-30,DOC-20211130-0018,,2022-01,2238,1,2022-01-20,DOC-20220120-0002,,571347,reporting-invoice-to-reporting-settlement
reporting,C,22,2021-11,1852,3,2021-11-30,DOC-20211130-0029,,2022-01,2128,1,2022-01-05,DOC-20220105-0001,,986824,reporting-invoice-to-reporting-settlement
reporting,C,23,2021-11,1851,8,2021-11-30,DOC-20211130-0026,,2022-01,2279,1,2022-01-25,DOC-20220125-0003,,835689,reporting-invoice-to-reporting-settlement
reporting,C,24,2021-11,1849,6,2021-11-30,DOC-20211130-0009,,2022-01,2335,1,2022-01-31,DOC-20220131-0057,,459212,reporting-invoice-to-reporting-settlement
reporting,C,25,2021-11,1848,2,2021-11-30,DOC-20211130-0002,,2022-01,2280,2,2022-01-25,DOC-20220125-0004,,4567306,reporting-invoice-to-reporting-settlement
reporting,C,26,2021-11,1849,4,2021-11-30,DOC-20211130-0007,,2022-01,2129,1,2022-01-05,DOC-20220105-0002,,778520,reporting-invoice-to-reporting-settlement
reporting,C,27,2021-11,1850,1,2021-11-30,DOC-20211130-0013,,2022-01,2130,1,2022-01-05,DOC-20220105-0003,,1176124,reporting-invoice-to-reporting-settlement
reporting,C,28,2021-11,1851,3,2021-11-30,DOC-20211130-0021,,2022-01,2160,1,2022-01-10,DOC-20220110-0004,,6004022,reporting-invoice-to-reporting-settlement
reporting,C,29,2021-11,1852,4,2021-11-30,DOC-20211130-0030,,2022-01,2336,1,2022-01-31,DOC-20220131-0058,,488898,reporting-invoice-to-reporting-settlement
reporting,C,30,2021-11,1849,5,2021-11-30,DOC-20211130-0008,,2022-01,2239,1,2022-01-20,DOC-20220120-0003,,1327677,reporting-invoice-to-reporting-settlement
reporting,S,1,2021-11,1860,2,2021-11-30,DOC-20211130-0034,,2022-01,2200,1,2022-01-15,DOC-20220115-0007,,7285614,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-11,1859,1,2021-11-30,DOC-20211130-0031,,2022-01,2342,1,2022-01-31,DOC-20220131-0059,,183908,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-11,1860,7,2021-11-30,DOC-20211130-0039,,2022-01,3082,1,2022-01-31,DOC-20220131-0072,,322960,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-11,1861,5,2021-11-30,DOC-20211130-0045,,2022-01,3083,1,2022-01-31,DOC-20220131-0073,,103168,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-11,1862,4,2021-11-30,DOC-20211130-0049,,2022-01,3084,1,2022-01-31,DOC-20220131-0074,,502382,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-11,1863,2,2021-11-30,DOC-20211130-0053,,2022-01,3085,1,2022-01-31,DOC-20220131-0075,,202050,reporting-invoice-to-reporting-settlement
reporting,S,3,2021-11,1860,5,2021-11-30,DOC-20211130-0037,,2022-01,2161,1,2022-01-10,DOC-20220110-0005,,4077586,reporting-invoice-to-reporting-settlement
reporting,S,4,2021-11,1862,5,2021-11-30,DOC-20211130-0050,,2022-01,2240,1,2022-01-20,DOC-20220120-0004,,1155555,reporting-invoice-to-reporting-settlement
reporting,S,5,2021-11,1862,3,2021-11-30,DOC-20211130-0048,,2022-01,2343,1,2022-01-31,DOC-20220131-0060,,4897778,reporting-invoice-to-reporting-settlement
reporting,S,6,2021-11,1862,2,2021-11-30,DOC-20211130-0047,,2022-01,2241,1,2022-01-20,DOC-20220120-0005,,4043244,reporting-invoice-to-reporting-settlement
reporting,S,7,2021-11,1861,1,2021-11-30,DOC-20211130-0041,,2022-01,2344,1,2022-01-31,DOC-20220131-0061,,4597303,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-11,1859,2,2021-11-30,DOC-20211130-0032,,2022-01,2162,1,2022-01-10,DOC-20220110-0006,,25704,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-11,1860,8,2021-11-30,DOC-20211130-0040,,2022-01,3086,1,2022-01-31,DOC-20220131-0076,,179928,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-11,1861,4,2021-11-30,DOC-20211130-0044,,2022-01,3087,1,2022-01-31,DOC-20220131-0077,,51408,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-11,1862,6,2021-11-30,DOC-20211130-0051,,2022-01,3088,1,2022-01-31,DOC-20220131-0078,,102816,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-11,1863,1,2021-11-30,DOC-20211130-0052,,2022-01,3089,1,2022-01-31,DOC-20220131-0079,,46267,reporting-invoice-to-reporting-settlement
reporting,S,9,2021-11,1861,2,2021-11-30,DOC-20211130-0042,,2022-01,2345,1,2022-01-31,DOC-20220131-0062,,2224739,reporting-invoice-to-reporting-settlement
reporting,S,10,2021-11,1862,1,2021-11-30,DOC-20211130-0046,,2022-01,2346,1,2022-01-31,DOC-20220131-0063,,3791833,reporting-invoice-to-reporting-settlement
reporting,S,11,2021-11,1860,3,2021-11-30,DOC-20211130-0035,,2022-01,2242,1,2022-01-20,DOC-20220120-0006,,5286009,reporting-invoice-to-reporting-settlement
reporting,S,12,2021-11,1860,1,2021-11-30,DOC-20211130-0033,,2022-01,2347,1,2022-01-31,DOC-20220131-0064,,433742,reporting-invoice-to-reporting-settlement
reporting,S,13,2021-11,1860,6,2021-11-30,DOC-20211130-0038,,2022-01,2348,1,2022-01-31,DOC-20220131-0065,,1802651,reporting-invoice-to-reporting-settlement
reporting,S,14,2021-11,1860,4,2021-11-30,DOC-20211130-0036,,2022-01,2349,1,2022-01-31,DOC-20220131-0066,,3875434,reporting-invoice-to-reporting-settlement
reporting,S,15,2021-11,1861,3,2021-11-30,DOC-20211130-0043,,2022-01,2350,1,2022-01-31,DOC-20220131-0067,,1543059,reporting-invoice-to-reporting-settlement
reporting,C,1,2021-12,2098,3,2021-12-31,DOC-20211231-0029,,2022-02,2427,1,2022-02-15,DOC-20220215-0001,,1949895,reporting-invoice-to-reporting-settlement
reporting,C,2,2021-12,2095,1,2021-12-31,DOC-20211231-0004,,2022-02,2513,1,2022-02-25,DOC-20220225-0001,,20467436,reporting-invoice-to-reporting-settlement
reporting,C,3,2021-12,2097,6,2021-12-31,DOC-20211231-0024,,2022-02,3090,1,2022-02-28,DOC-20220228-0069,,12141144,reporting-invoice-to-reporting-settlement
reporting,C,4,2021-12,2097,8,2021-12-31,DOC-20211231-0026,,2022-02,2561,2,2022-02-28,DOC-20220228-0054,,1435084,reporting-invoice-to-reporting-settlement
reporting,C,5,2021-12,2094,3,2021-12-31,DOC-20211231-0003,,2022-02,2562,1,2022-02-28,DOC-20220228-0055,,1585172,reporting-invoice-to-reporting-settlement
reporting,C,6,2021-12,2096,4,2021-12-31,DOC-20211231-0016,,2022-02,2428,1,2022-02-15,DOC-20220215-0002,,1852360,reporting-invoice-to-reporting-settlement
reporting,C,7,2021-12,2096,2,2021-12-31,DOC-20211231-0014,,2022-02,2514,1,2022-02-25,DOC-20220225-0002,,1478159,reporting-invoice-to-reporting-settlement
reporting,C,8,2021-12,2097,1,2021-12-31,DOC-20211231-0019,,2022-02,2429,1,2022-02-15,DOC-20220215-0003,,1218968,reporting-invoice-to-reporting-settlement
reporting,C,9,2021-12,2097,2,2021-12-31,DOC-20211231-0020,,2022-02,2430,1,2022-02-15,DOC-20220215-0004,,1347272,reporting-invoice-to-reporting-settlement
reporting,C,10,2021-12,2095,9,2021-12-31,DOC-20211231-0012,,2022-02,2563,1,2022-02-28,DOC-20220228-0056,,458172,reporting-invoice-to-reporting-settlement
reporting,C,11,2021-12,2095,7,2021-12-31,DOC-20211231-0010,,2022-02,2468,2,2022-02-20,DOC-20220220-0001,,1182012,reporting-invoice-to-reporting-settlement
reporting,C,12,2021-12,2095,2,2021-12-31,DOC-20211231-0005,,2022-02,2564,1,2022-02-28,DOC-20220228-0057,,17510543,reporting-invoice-to-reporting-settlement
reporting,C,13,2021-12,2095,3,2021-12-31,DOC-20211231-0006,,2022-02,2431,1,2022-02-15,DOC-20220215-0005,,1632272,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-12,2094,1,2021-12-31,DOC-20211231-0001,,2022-02,2395,1,2022-02-10,DOC-20220210-0001,,2823042,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-12,2095,5,2021-12-31,DOC-20211231-0008,,2022-02,2395,2,2022-02-10,DOC-20220210-0002,,3452470,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-12,2096,1,2021-12-31,DOC-20211231-0013,,2022-02,3091,1,2022-02-28,DOC-20220228-0070,,3544224,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-12,2097,3,2021-12-31,DOC-20211231-0021,,2022-02,3092,1,2022-02-28,DOC-20220228-0071,,14867459,reporting-invoice-to-reporting-settlement
reporting,C,14,2021-12,2098,1,2021-12-31,DOC-20211231-0027,,2022-02,3093,1,2022-02-28,DOC-20220228-0072,,2089558,reporting-invoice-to-reporting-settlement
reporting,C,19,2021-12,2096,5,2021-12-31,DOC-20211231-0017,,2022-02,2396,1,2022-02-10,DOC-20220210-0003,,906784,reporting-invoice-to-reporting-settlement
reporting,C,20,2021-12,2097,7,2021-12-31,DOC-20211231-0025,,2022-02,2432,1,2022-02-15,DOC-20220215-0006,,2361484,reporting-invoice-to-reporting-settlement
reporting,C,21,2021-12,2096,6,2021-12-31,DOC-20211231-0018,,2022-02,2469,1,2022-02-20,DOC-20220220-0002,,1839420,reporting-invoice-to-reporting-settlement
reporting,C,22,2021-12,2098,2,2021-12-31,DOC-20211231-0028,,2022-02,2371,1,2022-02-05,DOC-20220205-0001,,2036596,reporting-invoice-to-reporting-settlement
reporting,C,23,2021-12,2097,5,2021-12-31,DOC-20211231-0023,,2022-02,2515,1,2022-02-25,DOC-20220225-0003,,1420364,reporting-invoice-to-reporting-settlement
reporting,C,24,2021-12,2095,8,2021-12-31,DOC-20211231-0011,,2022-02,2565,1,2022-02-28,DOC-20220228-0058,,600724,reporting-invoice-to-reporting-settlement
reporting,C,25,2021-12,2094,2,2021-12-31,DOC-20211231-0002,,2022-02,2516,1,2022-02-25,DOC-20220225-0004,,6207618,reporting-invoice-to-reporting-settlement
reporting,C,26,2021-12,2095,6,2021-12-31,DOC-20211231-0009,,2022-02,2372,1,2022-02-05,DOC-20220205-0002,,2366012,reporting-invoice-to-reporting-settlement
reporting,C,27,2021-12,2096,3,2021-12-31,DOC-20211231-0015,,2022-02,2373,1,2022-02-05,DOC-20220205-0003,,1655306,reporting-invoice-to-reporting-settlement
reporting,C,28,2021-12,2097,4,2021-12-31,DOC-20211231-0022,,2022-02,2397,1,2022-02-10,DOC-20220210-0004,,11930631,reporting-invoice-to-reporting-settlement
reporting,C,29,2021-12,2098,4,2021-12-31,DOC-20211231-0030,,2022-02,2566,1,2022-02-28,DOC-20220228-0059,,1633676,reporting-invoice-to-reporting-settlement
reporting,C,30,2021-12,2095,4,2021-12-31,DOC-20211231-0007,,2022-02,2470,1,2022-02-20,DOC-20220220-0003,,2107935,reporting-invoice-to-reporting-settlement
reporting,S,1,2021-12,2106,4,2021-12-31,DOC-20211231-0036,,2022-02,2433,1,2022-02-15,DOC-20220215-0007,,10823612,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-12,2105,2,2021-12-31,DOC-20211231-0032,,2022-02,2572,1,2022-02-28,DOC-20220228-0060,,363331,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-12,2106,6,2021-12-31,DOC-20211231-0038,,2022-02,3094,1,2022-02-28,DOC-20220228-0073,,1085505,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-12,2107,4,2021-12-31,DOC-20211231-0044,,2022-02,3095,1,2022-02-28,DOC-20220228-0074,,183908,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-12,2108,6,2021-12-31,DOC-20211231-0051,,2022-02,3096,1,2022-02-28,DOC-20220228-0075,,183908,reporting-invoice-to-reporting-settlement
reporting,S,2,2021-12,2109,2,2021-12-31,DOC-20211231-0053,,2022-02,3097,1,2022-02-28,DOC-20220228-0076,,80740,reporting-invoice-to-reporting-settlement
reporting,S,3,2021-12,2106,2,2021-12-31,DOC-20211231-0034,,2022-02,2398,1,2022-02-10,DOC-20220210-0005,,5031519,reporting-invoice-to-reporting-settlement
reporting,S,4,2021-12,2108,2,2021-12-31,DOC-20211231-0047,,2022-02,2471,1,2022-02-20,DOC-20220220-0004,,1503036,reporting-invoice-to-reporting-settlement
reporting,S,5,2021-12,2108,1,2021-12-31,DOC-20211231-0046,,2022-02,2573,1,2022-02-28,DOC-20220228-0061,,6301802,reporting-invoice-to-reporting-settlement
reporting,S,6,2021-12,2108,4,2021-12-31,DOC-20211231-0049,,2022-02,2472,1,2022-02-20,DOC-20220220-0005,,6893004,reporting-invoice-to-reporting-settlement
reporting,S,7,2021-12,2107,3,2021-12-31,DOC-20211231-0043,,2022-02,2574,1,2022-02-28,DOC-20220228-0062,,6922413,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-12,2105,1,2021-12-31,DOC-20211231-0031,,2022-02,2399,1,2022-02-10,DOC-20220210-0006,,102816,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-12,2106,8,2021-12-31,DOC-20211231-0040,,2022-02,3098,1,2022-02-28,DOC-20220228-0077,,251899,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-12,2107,5,2021-12-31,DOC-20211231-0045,,2022-02,3099,1,2022-02-28,DOC-20220228-0078,,25704,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-12,2108,5,2021-12-31,DOC-20211231-0050,,2022-02,3100,1,2022-02-28,DOC-20220228-0079,,102816,reporting-invoice-to-reporting-settlement
reporting,S,8,2021-12,2109,1,2021-12-31,DOC-20211231-0052,,2022-02,3101,1,2022-02-28,DOC-20220228-0080,,77112,reporting-invoice-to-reporting-settlement
reporting,S,9,2021-12,2107,1,2021-12-31,DOC-20211231-0041,,2022-02,2575,1,2022-02-28,DOC-20220228-0063,,2897127,reporting-invoice-to-reporting-settlement
reporting,S,10,2021-12,2108,3,2021-12-31,DOC-20211231-0048,,2022-02,2576,1,2022-02-28,DOC-20220228-0064,,5798593,reporting-invoice-to-reporting-settlement
reporting,S,11,2021-12,2106,5,2021-12-31,DOC-20211231-0037,,2022-02,2473,1,2022-02-20,DOC-20220220-0006,,8378109,reporting-invoice-to-reporting-settlement
reporting,S,12,2021-12,2106,7,2021-12-31,DOC-20211231-0039,,2022-02,2577,1,2022-02-28,DOC-20220228-0065,,658954,reporting-invoice-to-reporting-settlement
reporting,S,13,2021-12,2106,3,2021-12-31,DOC-20211231-0035,,2022-02,2578,1,2022-02-28,DOC-20220228-0066,,2069835,reporting-invoice-to-reporting-settlement
reporting,S,14,2021-12,2106,1,2021-12-31,DOC-20211231-0033,,2022-02,2579,1,2022-02-28,DOC-20220228-0067,,4570569,reporting-invoice-to-reporting-settlement
reporting,S,15,2021-12,2107,2,2021-12-31,DOC-20211231-0042,,2022-02,2580,1,2022-02-28,DOC-20220228-0068,,1840617,reporting-invoice-to-reporting-settlement
reporting,C,1,2022-01,2330,1,2022-01-31,DOC-20220131-0027,,2022-03,2656,1,2022-03-15,DOC-20220315-0001,,1438024,reporting-invoice-to-reporting-settlement
reporting,C,2,2022-01,2327,2,2022-01-31,DOC-20220131-0005,,2022-03,2738,1,2022-03-25,DOC-20220325-0001,,17480828,reporting-invoice-to-reporting-settlement
reporting,C,3,2022-01,2329,8,2022-01-31,DOC-20220131-0026,,2022-03,3102,1,2022-03-31,DOC-20220331-0069,,4318710,reporting-invoice-to-reporting-settlement
reporting,C,4,2022-01,2329,1,2022-01-31,DOC-20220131-0019,,2022-03,2801,1,2022-03-31,DOC-20220331-0054,,1025820,reporting-invoice-to-reporting-settlement
reporting,C,5,2022-01,2326,1,2022-01-31,DOC-20220131-0001,,2022-03,2802,1,2022-03-31,DOC-20220331-0055,,1625694,reporting-invoice-to-reporting-settlement
reporting,C,6,2022-01,2328,1,2022-01-31,DOC-20220131-0013,,2022-03,2657,1,2022-03-15,DOC-20220315-0002,,1298020,reporting-invoice-to-reporting-settlement
reporting,C,7,2022-01,2328,2,2022-01-31,DOC-20220131-0014,,2022-03,2739,1,2022-03-25,DOC-20220325-0002,,1734092,reporting-invoice-to-reporting-settlement
reporting,C,8,2022-01,2329,7,2022-01-31,DOC-20220131-0025,,2022-03,2658,1,2022-03-15,DOC-20220315-0003,,1241068,reporting-invoice-to-reporting-settlement
reporting,C,9,2022-01,2329,2,2022-01-31,DOC-20220131-0020,,2022-03,2659,1,2022-03-15,DOC-20220315-0004,,1668144,reporting-invoice-to-reporting-settlement
reporting,C,10,2022-01,2327,8,2022-01-31,DOC-20220131-0011,,2022-03,2803,1,2022-03-31,DOC-20220331-0056,,357664,reporting-invoice-to-reporting-settlement
reporting,C,11,2022-01,2327,3,2022-01-31,DOC-20220131-0006,,2022-03,2691,1,2022-03-20,DOC-20220320-0001,,1325236,reporting-invoice-to-reporting-settlement
reporting,C,12,2022-01,2327,4,2022-01-31,DOC-20220131-0007,,2022-03,2804,1,2022-03-31,DOC-20220331-0057,,11583188,reporting-invoice-to-reporting-settlement
reporting,C,13,2022-01,2327,7,2022-01-31,DOC-20220131-0010,,2022-03,2660,1,2022-03-15,DOC-20220315-0005,,1280304,reporting-invoice-to-reporting-settlement
reporting,C,14,2022-01,2326,2,2022-01-31,DOC-20220131-0002,,2022-03,2627,1,2022-03-10,DOC-20220310-0001,,2366508,reporting-invoice-to-reporting-settlement
reporting,C,14,2022-01,2327,5,2022-01-31,DOC-20220131-0008,,2022-03,2627,2,2022-03-10,DOC-20220310-0002,,3579712,reporting-invoice-to-reporting-settlement
reporting,C,14,2022-01,2328,6,2022-01-31,DOC-20220131-0018,,2022-03,3103,1,2022-03-31,DOC-20220331-0070,,2765300,reporting-invoice-to-reporting-settlement
reporting,C,14,2022-01,2329,3,2022-01-31,DOC-20220131-0021,,2022-03,3104,1,2022-03-31,DOC-20220331-0071,,5786774,reporting-invoice-to-reporting-settlement
reporting,C,14,2022-01,2330,3,2022-01-31,DOC-20220131-0029,,2022-03,3105,1,2022-03-31,DOC-20220331-0072,,1431596,reporting-invoice-to-reporting-settlement
reporting,C,19,2022-01,2328,3,2022-01-31,DOC-20220131-0015,,2022-03,2628,1,2022-03-10,DOC-20220310-0003,,664590,reporting-invoice-to-reporting-settlement
reporting,C,20,2022-01,2329,4,2022-01-31,DOC-20220131-0022,,2022-03,2661,1,2022-03-15,DOC-20220315-0006,,2217906,reporting-invoice-to-reporting-settlement
reporting,C,21,2022-01,2328,4,2022-01-31,DOC-20220131-0016,,2022-03,2692,2,2022-03-20,DOC-20220320-0002,,526938,reporting-invoice-to-reporting-settlement
reporting,C,22,2022-01,2330,2,2022-01-31,DOC-20220131-0028,,2022-03,2599,1,2022-03-05,DOC-20220305-0001,,1508744,reporting-invoice-to-reporting-settlement
reporting,C,23,2022-01,2329,5,2022-01-31,DOC-20220131-0023,,2022-03,2740,1,2022-03-25,DOC-20220325-0003,,3999128,reporting-invoice-to-reporting-settlement
reporting,C,24,2022-01,2327,9,2022-01-31,DOC-20220131-0012,,2022-03,2805,1,2022-03-31,DOC-20220331-0058,,536040,reporting-invoice-to-reporting-settlement
reporting,C,25,2022-01,2326,3,2022-01-31,DOC-20220131-0003,,2022-03,2741,1,2022-03-25,DOC-20220325-0004,,4782758,reporting-invoice-to-reporting-settlement
